barista_count_setting,interarrival_setting,caseid,time,activity
human_2,9,1,936,arrival
human_2,9,1,936,join_queue
human_2,9,1,936,begin_service
human_2,9,1,996,end_service
human_2,9,2,1069,arrival
human_2,9,2,1069,join_queue
human_2,9,2,1069,begin_service
human_2,9,2,1129,end_service
human_2,9,3,1495,arrival
human_2,9,3,1495,join_queue
human_2,9,3,1495,begin_service
human_2,9,3,1561,end_service
human_2,9,4,1607,arrival
human_2,9,4,1607,join_queue
human_2,9,4,1607,begin_service
human_2,9,4,1688,end_service
human_2,9,5,2109,arrival
human_2,9,5,2109,join_queue
human_2,9,5,2109,begin_service
human_2,9,5,2402,end_service
human_2,9,6,2667,arrival
human_2,9,6,2667,join_queue
human_2,9,6,2667,begin_service
human_2,9,6,2727,end_service
human_2,9,7,3463,arrival
human_2,9,7,3463,join_queue
human_2,9,7,3463,begin_service
human_2,9,7,3523,end_service
human_2,9,8,3753,arrival
human_2,9,8,3753,join_queue
human_2,9,8,3753,begin_service
human_2,9,8,3813,end_service
human_2,9,9,3999,arrival
human_2,9,9,3999,join_queue
human_2,9,9,3999,begin_service
human_2,9,9,4059,end_service
human_2,9,10,4468,arrival
human_2,9,10,4468,join_queue
human_2,9,10,4468,begin_service
human_2,9,11,4681,arrival
human_2,9,11,4681,join_queue
human_2,9,11,4681,begin_service
human_2,9,10,4698,end_service
human_2,9,11,4760,end_service
human_2,9,12,4779,arrival
human_2,9,12,4779,join_queue
human_2,9,12,4779,begin_service
human_2,9,12,4890,end_service
human_2,9,13,5211,arrival
human_2,9,13,5211,join_queue
human_2,9,13,5211,begin_service
human_2,9,13,5288,end_service
human_2,9,14,5520,arrival
human_2,9,14,5520,join_queue
human_2,9,14,5520,begin_service
human_2,9,14,5613,end_service
human_2,9,15,6605,arrival
human_2,9,15,6605,join_queue
human_2,9,15,6605,begin_service
human_2,9,15,6665,end_service
human_2,9,16,6963,arrival
human_2,9,16,6963,join_queue
human_2,9,16,6963,begin_service
human_2,9,16,7099,end_service
human_2,9,17,7435,arrival
human_2,9,17,7435,join_queue
human_2,9,17,7435,begin_service
human_2,9,17,7728,end_service
human_2,9,18,7860,arrival
human_2,9,18,7860,join_queue
human_2,9,18,7860,begin_service
human_2,9,18,8009,end_service
human_2,9,19,8683,arrival
human_2,9,19,8683,join_queue
human_2,9,19,8683,begin_service
human_2,9,20,8735,arrival
human_2,9,20,8735,join_queue
human_2,9,20,8735,begin_service
human_2,9,20,8795,end_service
human_2,9,21,8872,arrival
human_2,9,21,8872,join_queue
human_2,9,21,8872,begin_service
human_2,9,22,8908,arrival
human_2,9,22,8908,join_queue
human_2,9,23,8916,arrival
human_2,9,23,8916,join_queue
human_2,9,21,8952,end_service
human_2,9,22,8952,begin_service
human_2,9,19,8983,end_service
human_2,9,23,8983,begin_service
human_2,9,22,9079,end_service
human_2,9,23,9158,end_service
human_2,9,24,9461,arrival
human_2,9,24,9461,join_queue
human_2,9,24,9461,begin_service
human_2,9,24,9521,end_service
human_2,9,25,9616,arrival
human_2,9,25,9616,join_queue
human_2,9,25,9616,begin_service
human_2,9,25,9676,end_service
human_2,9,26,10884,arrival
human_2,9,26,10884,join_queue
human_2,9,26,10884,begin_service
human_2,9,26,10966,end_service
human_2,9,27,11353,arrival
human_2,9,27,11353,join_queue
human_2,9,27,11353,begin_service
human_2,9,27,11437,end_service
human_2,9,28,12293,arrival
human_2,9,28,12293,join_queue
human_2,9,28,12293,begin_service
human_2,9,28,12364,end_service
human_2,9,29,12893,arrival
human_2,9,29,12893,join_queue
human_2,9,29,12893,begin_service
human_2,9,30,12921,arrival
human_2,9,30,12921,join_queue
human_2,9,30,12921,begin_service
human_2,9,30,12981,end_service
human_2,9,29,13078,end_service
human_2,9,31,14962,arrival
human_2,9,31,14962,join_queue
human_2,9,31,14962,begin_service
human_2,9,32,14976,arrival
human_2,9,32,14976,join_queue
human_2,9,32,14976,begin_service
human_2,9,33,14996,arrival
human_2,9,33,14996,join_queue
human_2,9,31,15076,end_service
human_2,9,33,15076,begin_service
human_2,9,32,15230,end_service
human_2,9,33,15279,end_service
human_2,9,34,16363,arrival
human_2,9,34,16363,join_queue
human_2,9,34,16363,begin_service
human_2,9,34,16423,end_service
human_2,9,35,16805,arrival
human_2,9,35,16805,join_queue
human_2,9,35,16805,begin_service
human_2,9,35,16865,end_service
human_2,9,36,17346,arrival
human_2,9,36,17346,join_queue
human_2,9,36,17346,begin_service
human_2,9,36,17406,end_service
human_2,9,37,17496,arrival
human_2,9,37,17496,join_queue
human_2,9,37,17496,begin_service
human_2,9,38,17518,arrival
