barista_count_setting,interarrival_setting,caseid,time,activity
human_3,2,1,208,arrival
human_3,2,1,208,join_queue
human_3,2,1,208,begin_service
human_3,2,2,238,arrival
human_3,2,2,238,join_queue
human_3,2,2,238,begin_service
human_3,2,1,268,end_service
human_3,2,2,298,end_service
human_3,2,3,333,arrival
human_3,2,3,333,join_queue
human_3,2,3,333,begin_service
human_3,2,4,358,arrival
human_3,2,4,358,join_queue
human_3,2,4,358,begin_service
human_3,2,3,393,end_service
human_3,2,4,419,end_service
human_3,2,5,470,arrival
human_3,2,5,470,join_queue
human_3,2,5,470,begin_service
human_3,2,6,594,arrival
human_3,2,6,594,join_queue
human_3,2,6,594,begin_service
human_3,2,5,650,end_service
human_3,2,6,654,end_service
human_3,2,7,771,arrival
human_3,2,7,771,join_queue
human_3,2,7,771,begin_service
human_3,2,7,831,end_service
human_3,2,8,835,arrival
human_3,2,8,835,join_queue
human_3,2,8,835,begin_service
human_3,2,9,890,arrival
human_3,2,9,890,join_queue
human_3,2,9,890,begin_service
human_3,2,8,895,end_service
human_3,2,9,950,end_service
human_3,2,10,994,arrival
human_3,2,10,994,join_queue
human_3,2,10,994,begin_service
human_3,2,11,1041,arrival
human_3,2,11,1041,join_queue
human_3,2,11,1041,begin_service
human_3,2,12,1063,arrival
human_3,2,12,1063,join_queue
human_3,2,12,1063,begin_service
human_3,2,11,1101,end_service
human_3,2,12,1146,end_service
human_3,2,13,1159,arrival
human_3,2,13,1159,join_queue
human_3,2,13,1159,begin_service
human_3,2,10,1166,end_service
human_3,2,13,1219,end_service
human_3,2,14,1228,arrival
human_3,2,14,1228,join_queue
human_3,2,14,1228,begin_service
human_3,2,14,1297,end_service
human_3,2,15,1469,arrival
human_3,2,15,1469,join_queue
human_3,2,15,1469,begin_service
human_3,2,15,1529,end_service
human_3,2,16,1549,arrival
human_3,2,16,1549,join_queue
human_3,2,16,1549,begin_service
human_3,2,16,1651,end_service
human_3,2,17,1654,arrival
human_3,2,17,1654,join_queue
human_3,2,17,1654,begin_service
human_3,2,18,1748,arrival
human_3,2,18,1748,join_queue
human_3,2,18,1748,begin_service
human_3,2,17,1834,end_service
human_3,2,18,1860,end_service
human_3,2,19,1931,arrival
human_3,2,19,1931,join_queue
human_3,2,19,1931,begin_service
human_3,2,20,1943,arrival
human_3,2,20,1943,join_queue
human_3,2,20,1943,begin_service
human_3,2,21,1973,arrival
human_3,2,21,1973,join_queue
human_3,2,21,1973,begin_service
human_3,2,22,1981,arrival
human_3,2,22,1981,join_queue
human_3,2,23,1983,arrival
human_3,2,23,1983,join_queue
human_3,2,20,2003,end_service
human_3,2,22,2003,begin_service
human_3,2,21,2033,end_service
human_3,2,23,2033,begin_service
human_3,2,22,2098,end_service
human_3,2,24,2104,arrival
human_3,2,24,2104,join_queue
human_3,2,24,2104,begin_service
human_3,2,19,2111,end_service
human_3,2,25,2138,arrival
human_3,2,25,2138,join_queue
human_3,2,25,2138,begin_service
human_3,2,23,2164,end_service
human_3,2,24,2164,end_service
human_3,2,25,2198,end_service
human_3,2,26,2420,arrival
human_3,2,26,2420,join_queue
human_3,2,26,2420,begin_service
human_3,2,26,2481,end_service
human_3,2,27,2524,arrival
human_3,2,27,2524,join_queue
