barista_count_setting,interarrival_setting,caseid,time,activity
human_3,7,1,728,arrival
human_3,7,1,728,join_queue
human_3,7,1,728,begin_service
human_3,7,1,788,end_service
human_3,7,2,832,arrival
human_3,7,2,832,join_queue
human_3,7,2,832,begin_service
human_3,7,2,892,end_service
human_3,7,3,1164,arrival
human_3,7,3,1164,join_queue
human_3,7,3,1164,begin_service
human_3,7,3,1224,end_service
human_3,7,4,1251,arrival
human_3,7,4,1251,join_queue
human_3,7,4,1251,begin_service
human_3,7,4,1312,end_service
human_3,7,5,1642,arrival
human_3,7,5,1642,join_queue
human_3,7,5,1642,begin_service
human_3,7,5,1822,end_service
human_3,7,6,2076,arrival
human_3,7,6,2076,join_queue
human_3,7,6,2076,begin_service
human_3,7,6,2136,end_service
human_3,7,7,2695,arrival
human_3,7,7,2695,join_queue
human_3,7,7,2695,begin_service
human_3,7,7,2755,end_service
human_3,7,8,2920,arrival
human_3,7,8,2920,join_queue
human_3,7,8,2920,begin_service
human_3,7,8,2980,end_service
human_3,7,9,3112,arrival
human_3,7,9,3112,join_queue
human_3,7,9,3112,begin_service
human_3,7,9,3172,end_service
human_3,7,10,3477,arrival
human_3,7,10,3477,join_queue
human_3,7,10,3477,begin_service
human_3,7,11,3643,arrival
human_3,7,11,3643,join_queue
human_3,7,11,3643,begin_service
human_3,7,10,3649,end_service
human_3,7,11,3703,end_service
human_3,7,12,3719,arrival
human_3,7,12,3719,join_queue
human_3,7,12,3719,begin_service
human_3,7,12,3802,end_service
human_3,7,13,4055,arrival
human_3,7,13,4055,join_queue
human_3,7,13,4055,begin_service
human_3,7,13,4115,end_service
human_3,7,14,4295,arrival
human_3,7,14,4295,join_queue
human_3,7,14,4295,begin_service
human_3,7,14,4364,end_service
human_3,7,15,5139,arrival
human_3,7,15,5139,join_queue
human_3,7,15,5139,begin_service
human_3,7,15,5199,end_service
human_3,7,16,5417,arrival
human_3,7,16,5417,join_queue
human_3,7,16,5417,begin_service
human_3,7,16,5519,end_service
human_3,7,17,5784,arrival
human_3,7,17,5784,join_queue
human_3,7,17,5784,begin_service
human_3,7,17,5964,end_service
human_3,7,18,6114,arrival
human_3,7,18,6114,join_queue
human_3,7,18,6114,begin_service
human_3,7,18,6226,end_service
human_3,7,19,6754,arrival
human_3,7,19,6754,join_queue
human_3,7,19,6754,begin_service
human_3,7,20,6795,arrival
human_3,7,20,6795,join_queue
human_3,7,20,6795,begin_service
human_3,7,20,6855,end_service
human_3,7,21,6901,arrival
human_3,7,21,6901,join_queue
human_3,7,21,6901,begin_service
human_3,7,22,6929,arrival
human_3,7,22,6929,join_queue
human_3,7,22,6929,begin_service
human_3,7,19,6934,end_service
human_3,7,23,6935,arrival
human_3,7,23,6935,join_queue
human_3,7,23,6935,begin_service
human_3,7,21,6961,end_service
human_3,7,22,7020,end_service
human_3,7,23,7066,end_service
human_3,7,24,7380,arrival
human_3,7,24,7380,join_queue
human_3,7,24,7380,begin_service
human_3,7,24,7440,end_service
human_3,7,25,7500,arrival
human_3,7,25,7500,join_queue
human_3,7,25,7500,begin_service
human_3,7,25,7560,end_service
human_3,7,26,8487,arrival
human_3,7,26,8487,join_queue
human_3,7,26,8487,begin_service
human_3,7,26,8548,end_service
human_3,7,27,8852,arrival
human_3,7,27,8852,join_queue
human_3,7,27,8852,begin_service
human_3,7,27,8915,end_service
human_3,7,28,9583,arrival
human_3,7,28,9583,join_queue
human_3,7,28,9583,begin_service
human_3,7,28,9643,end_service
human_3,7,29,10050,arrival
human_3,7,29,10050,join_queue
human_3,7,29,10050,begin_service
human_3,7,30,10072,arrival
human_3,7,30,10072,join_queue
human_3,7,30,10072,begin_service
human_3,7,30,10132,end_service
human_3,7,29,10188,end_service
human_3,7,31,11659,arrival
human_3,7,31,11659,join_queue
human_3,7,31,11659,begin_service
human_3,7,32,11670,arrival
human_3,7,32,11670,join_queue
human_3,7,32,11670,begin_service
human_3,7,33,11686,arrival
human_3,7,33,11686,join_queue
human_3,7,33,11686,begin_service
human_3,7,31,11744,end_service
human_3,7,33,11839,end_service
human_3,7,32,11850,end_service
human_3,7,34,12750,arrival
human_3,7,34,12750,join_queue
human_3,7,34,12750,begin_service
human_3,7,34,12810,end_service
human_3,7,35,13094,arrival
human_3,7,35,13094,join_queue
human_3,7,35,13094,begin_service
human_3,7,35,13154,end_service
human_3,7,36,13514,arrival
human_3,7,36,13514,join_queue
human_3,7,36,13514,begin_service
human_3,7,36,13574,end_service
human_3,7,37,13630,arrival
human_3,7,37,13630,join_queue
human_3,7,37,13630,begin_service
human_3,7,38,13647,arrival
human_3,7,38,13647,join_queue
human_3,7,38,13647,begin_service
human_3,7,37,13703,end_service
human_3,7,38,13707,end_service
human_3,7,39,13980,arrival
human_3,7,39,13980,join_queue
human_3,7,39,13980,begin_service
human_3,7,39,14040,end_service
human_3,7,40,14117,arrival
human_3,7,40,14117,join_queue
human_3,7,40,14117,begin_service
human_3,7,40,14177,end_service
human_3,7,41,14298,arrival
human_3,7,41,14298,join_queue
human_3,7,41,14298,begin_service
human_3,7,41,14380,end_service
human_3,7,42,14565,arrival
human_3,7,42,14565,join_queue
human_3,7,42,14565,begin_service
human_3,7,42,14625,end_service
human_3,7,43,14751,arrival
human_3,7,43,14751,join_queue
human_3,7,43,14751,begin_service
human_3,7,43,14811,end_service
human_3,7,44,14939,arrival
human_3,7,44,14939,join_queue
human_3,7,44,14939,begin_service
human_3,7,44,14999,end_service
human_3,7,45,15955,arrival
human_3,7,45,15955,join_queue
human_3,7,45,15955,begin_service
human_3,7,45,16015,end_service
human_3,7,46,16215,arrival
human_3,7,46,16215,join_queue
human_3,7,46,16215,begin_service
human_3,7,46,16275,end_service
human_3,7,47,16311,arrival
human_3,7,47,16311,join_queue
human_3,7,47,16311,begin_service
human_3,7,47,16376,end_service
human_3,7,48,16567,arrival
human_3,7,48,16567,join_queue
human_3,7,48,16567,begin_service
human_3,7,48,16732,end_service
human_3,7,49,17286,arrival
human_3,7,49,17286,join_queue
human_3,7,49,17286,begin_service
human_3,7,49,17346,end_service
human_3,7,50,17845,arrival
human_3,7,50,17845,join_queue
human_3,7,50,17845,begin_service
human_3,7,50,17905,end_service
human_3,7,51,18006,arrival
human_3,7,51,18006,join_queue
human_3,7,51,18006,begin_service
human_3,7,52,18019,arrival
human_3,7,52,18019,join_queue
human_3,7,52,18019,begin_service
human_3,7,51,18066,end_service
human_3,7,52,18079,end_service
human_3,7,53,18121,arrival
human_3,7,53,18121,join_queue
human_3,7,53,18121,begin_service
human_3,7,53,18183,end_service
human_3,7,54,18766,arrival
human_3,7,54,18766,join_queue
human_3,7,54,18766,begin_service
human_3,7,55,18769,arrival
human_3,7,55,18769,join_queue
human_3,7,55,18769,begin_service
human_3,7,56,18806,arrival
human_3,7,56,18806,join_queue
human_3,7,56,18806,begin_service
human_3,7,54,18826,end_service
human_3,7,55,18840,end_service
human_3,7,56,18866,end_service
human_3,7,57,19313,arrival
human_3,7,57,19313,join_queue
human_3,7,57,19313,begin_service
human_3,7,57,19373,end_service
human_3,7,58,19626,arrival
human_3,7,58,19626,join_queue
human_3,7,58,19626,begin_service
human_3,7,58,19806,end_service
human_3,7,59,20659,arrival
human_3,7,59,20659,join_queue
human_3,7,59,20659,begin_service
human_3,7,59,20744,end_service
human_3,7,60,21037,arrival
human_3,7,60,21037,join_queue
human_3,7,60,21037,begin_service
human_3,7,60,21128,end_service
human_3,7,61,21225,arrival
human_3,7,61,21225,join_queue
human_3,7,61,21225,begin_service
human_3,7,62,21236,arrival
human_3,7,62,21236,join_queue
human_3,7,62,21236,begin_service
human_3,7,61,21285,end_service
human_3,7,63,21296,arrival
human_3,7,63,21296,join_queue
human_3,7,63,21296,begin_service
human_3,7,62,21416,end_service
human_3,7,63,21433,end_service
human_3,7,64,21816,arrival
human_3,7,64,21816,join_queue
human_3,7,64,21816,begin_service
human_3,7,65,21818,arrival
human_3,7,65,21818,join_queue
human_3,7,65,21818,begin_service
human_3,7,66,21829,arrival
human_3,7,66,21829,join_queue
human_3,7,66,21829,begin_service
human_3,7,64,21876,end_service
human_3,7,65,21878,end_service
human_3,7,66,21919,end_service
human_3,7,67,22041,arrival
human_3,7,67,22041,join_queue
human_3,7,67,22041,begin_service
human_3,7,67,22130,end_service
human_3,7,68,22283,arrival
human_3,7,68,22283,join_queue
human_3,7,68,22283,begin_service
human_3,7,68,22351,end_service
human_3,7,69,22578,arrival
human_3,7,69,22578,join_queue
human_3,7,69,22578,begin_service
human_3,7,69,22651,end_service
human_3,7,70,22843,arrival
human_3,7,70,22843,join_queue
human_3,7,70,22843,begin_service
human_3,7,70,22981,end_service
human_3,7,71,22986,arrival
human_3,7,71,22986,join_queue
human_3,7,71,22986,begin_service
human_3,7,71,23063,end_service
human_3,7,72,23303,arrival
human_3,7,72,23303,join_queue
human_3,7,72,23303,begin_service
human_3,7,72,23406,end_service
human_3,7,73,24026,arrival
human_3,7,73,24026,join_queue
human_3,7,73,24026,begin_service
human_3,7,73,24086,end_service
human_3,7,74,24288,arrival
human_3,7,74,24288,join_queue
human_3,7,74,24288,begin_service
human_3,7,74,24468,end_service
human_3,7,75,24494,arrival
human_3,7,75,24494,join_queue
human_3,7,75,24494,begin_service
human_3,7,76,24562,arrival
human_3,7,76,24562,join_queue
human_3,7,76,24562,begin_service
human_3,7,75,24571,end_service
human_3,7,76,24628,end_service
human_3,7,77,24635,arrival
human_3,7,77,24635,join_queue
human_3,7,77,24635,begin_service
human_3,7,77,24695,end_service
human_3,7,78,24956,arrival
human_3,7,78,24956,join_queue
human_3,7,78,24956,begin_service
human_3,7,78,25016,end_service
human_3,7,79,25304,arrival
human_3,7,79,25304,join_queue
human_3,7,79,25304,begin_service
human_3,7,79,25484,end_service
human_3,7,80,25636,arrival
human_3,7,80,25636,join_queue
human_3,7,80,25636,begin_service
human_3,7,80,25696,end_service
human_3,7,81,25739,arrival
human_3,7,81,25739,join_queue
human_3,7,81,25739,begin_service
human_3,7,81,25799,end_service
human_3,7,82,27548,arrival
human_3,7,82,27548,join_queue
human_3,7,82,27548,begin_service
human_3,7,82,27620,end_service
human_3,7,83,27942,arrival
human_3,7,83,27942,join_queue
human_3,7,83,27942,begin_service
human_3,7,83,28002,end_service
human_3,7,84,28562,arrival
human_3,7,84,28562,join_queue
human_3,7,84,28562,begin_service
human_3,7,84,28622,end_service
human_3,7,85,28982,arrival
human_3,7,85,28982,join_queue
human_3,7,85,28982,begin_service
human_3,7,86,29133,arrival
human_3,7,86,29133,join_queue
human_3,7,86,29133,begin_service
human_3,7,85,29136,end_service
human_3,7,86,29193,end_service
human_3,7,87,29355,arrival
human_3,7,87,29355,join_queue
human_3,7,87,29355,begin_service
human_3,7,87,29415,end_service
human_3,7,88,30483,arrival
human_3,7,88,30483,join_queue
human_3,7,88,30483,begin_service
human_3,7,88,30543,end_service
human_3,7,89,30672,arrival
human_3,7,89,30672,join_queue
human_3,7,89,30672,begin_service
human_3,7,90,30681,arrival
human_3,7,90,30681,join_queue
human_3,7,90,30681,begin_service
