barista_count_setting,interarrival_setting,caseid,time,activity
human_1,10,1,1040,arrival
human_1,10,1,1040,join_queue
human_1,10,1,1040,begin_service
human_1,10,1,1100,end_service
human_1,10,2,1188,arrival
human_1,10,2,1188,join_queue
human_1,10,2,1188,begin_service
human_1,10,2,1248,end_service
human_1,10,3,1662,arrival
human_1,10,3,1662,join_queue
human_1,10,3,1662,begin_service
human_1,10,3,1722,end_service
human_1,10,4,1786,arrival
human_1,10,4,1786,join_queue
human_1,10,4,1786,begin_service
human_1,10,4,1847,end_service
human_1,10,5,2344,arrival
human_1,10,5,2344,join_queue
human_1,10,5,2344,begin_service
human_1,10,5,2524,end_service
human_1,10,6,2964,arrival
human_1,10,6,2964,join_queue
human_1,10,6,2964,begin_service
human_1,10,6,3024,end_service
human_1,10,7,3849,arrival
human_1,10,7,3849,join_queue
human_1,10,7,3849,begin_service
human_1,10,7,3909,end_service
human_1,10,8,4171,arrival
human_1,10,8,4171,join_queue
human_1,10,8,4171,begin_service
human_1,10,8,4231,end_service
human_1,10,9,4445,arrival
human_1,10,9,4445,join_queue
human_1,10,9,4445,begin_service
human_1,10,9,4505,end_service
human_1,10,10,4966,arrival
human_1,10,10,4966,join_queue
human_1,10,10,4966,begin_service
human_1,10,10,5138,end_service
human_1,10,11,5203,arrival
human_1,10,11,5203,join_queue
human_1,10,11,5203,begin_service
human_1,10,11,5263,end_service
human_1,10,12,5312,arrival
human_1,10,12,5312,join_queue
human_1,10,12,5312,begin_service
human_1,10,12,5395,end_service
human_1,10,13,5792,arrival
human_1,10,13,5792,join_queue
human_1,10,13,5792,begin_service
human_1,10,13,5852,end_service
human_1,10,14,6135,arrival
human_1,10,14,6135,join_queue
human_1,10,14,6135,begin_service
human_1,10,14,6204,end_service
human_1,10,15,7341,arrival
human_1,10,15,7341,join_queue
human_1,10,15,7341,begin_service
human_1,10,15,7401,end_service
human_1,10,16,7739,arrival
human_1,10,16,7739,join_queue
human_1,10,16,7739,begin_service
human_1,10,16,7841,end_service
human_1,10,17,8263,arrival
human_1,10,17,8263,join_queue
human_1,10,17,8263,begin_service
human_1,10,17,8443,end_service
human_1,10,18,8735,arrival
human_1,10,18,8735,join_queue
human_1,10,18,8735,begin_service
human_1,10,18,8847,end_service
human_1,10,19,9650,arrival
human_1,10,19,9650,join_queue
human_1,10,19,9650,begin_service
human_1,10,20,9708,arrival
human_1,10,20,9708,join_queue
human_1,10,19,9830,end_service
human_1,10,20,9830,begin_service
human_1,10,21,9860,arrival
human_1,10,21,9860,join_queue
human_1,10,20,9890,end_service
human_1,10,21,9890,begin_service
human_1,10,22,9900,arrival
human_1,10,22,9900,join_queue
human_1,10,23,9909,arrival
human_1,10,23,9909,join_queue
human_1,10,21,9950,end_service
human_1,10,22,9950,begin_service
human_1,10,22,10045,end_service
human_1,10,23,10045,begin_service
human_1,10,23,10176,end_service
human_1,10,24,10514,arrival
human_1,10,24,10514,join_queue
human_1,10,24,10514,begin_service
human_1,10,24,10574,end_service
human_1,10,25,10686,arrival
human_1,10,25,10686,join_queue
human_1,10,25,10686,begin_service
human_1,10,25,10746,end_service
human_1,10,26,12095,arrival
human_1,10,26,12095,join_queue
human_1,10,26,12095,begin_service
human_1,10,26,12156,end_service
human_1,10,27,12616,arrival
human_1,10,27,12616,join_queue
human_1,10,27,12616,begin_service
human_1,10,27,12679,end_service
human_1,10,28,13660,arrival
human_1,10,28,13660,join_queue
human_1,10,28,13660,begin_service
human_1,10,28,13720,end_service
human_1,10,29,14327,arrival
human_1,10,29,14327,join_queue
human_1,10,29,14327,begin_service
human_1,10,30,14358,arrival
human_1,10,30,14358,join_queue
human_1,10,29,14465,end_service
human_1,10,30,14465,begin_service
human_1,10,30,14525,end_service
human_1,10,31,16626,arrival
human_1,10,31,16626,join_queue
human_1,10,31,16626,begin_service
human_1,10,32,16641,arrival
human_1,10,32,16641,join_queue
human_1,10,33,16664,arrival
human_1,10,33,16664,join_queue
human_1,10,31,16711,end_service
human_1,10,32,16711,begin_service
human_1,10,32,16891,end_service
human_1,10,33,16891,begin_service
human_1,10,33,17044,end_service
human_1,10,34,17932,arrival
human_1,10,34,17932,join_queue
human_1,10,34,17932,begin_service
human_1,10,34,17992,end_service
human_1,10,35,18423,arrival
human_1,10,35,18423,join_queue
human_1,10,35,18423,begin_service
human_1,10,35,18483,end_service
human_1,10,36,19024,arrival
human_1,10,36,19024,join_queue
human_1,10,36,19024,begin_service
human_1,10,36,19084,end_service
human_1,10,37,19190,arrival
human_1,10,37,19190,join_queue
human_1,10,37,19190,begin_service
human_1,10,38,19214,arrival
human_1,10,38,19214,join_queue
human_1,10,37,19263,end_service
human_1,10,38,19263,begin_service
human_1,10,38,19323,end_service
human_1,10,39,19690,arrival
human_1,10,39,19690,join_queue
human_1,10,39,19690,begin_service
human_1,10,39,19750,end_service
human_1,10,40,19886,arrival
human_1,10,40,19886,join_queue
human_1,10,40,19886,begin_service
human_1,10,40,19946,end_service
human_1,10,41,20144,arrival
human_1,10,41,20144,join_queue
human_1,10,41,20144,begin_service
human_1,10,41,20226,end_service
human_1,10,42,20526,arrival
human_1,10,42,20526,join_queue
human_1,10,42,20526,begin_service
human_1,10,42,20586,end_service
human_1,10,43,20792,arrival
human_1,10,43,20792,join_queue
human_1,10,43,20792,begin_service
human_1,10,43,20852,end_service
human_1,10,44,21061,arrival
human_1,10,44,21061,join_queue
human_1,10,44,21061,begin_service
human_1,10,44,21121,end_service
human_1,10,45,22513,arrival
human_1,10,45,22513,join_queue
human_1,10,45,22513,begin_service
human_1,10,45,22573,end_service
human_1,10,46,22884,arrival
human_1,10,46,22884,join_queue
human_1,10,46,22884,begin_service
human_1,10,46,22944,end_service
human_1,10,47,23020,arrival
human_1,10,47,23020,join_queue
human_1,10,47,23020,begin_service
human_1,10,47,23085,end_service
human_1,10,48,23386,arrival
human_1,10,48,23386,join_queue
human_1,10,48,23386,begin_service
human_1,10,48,23551,end_service
human_1,10,49,24413,arrival
human_1,10,49,24413,join_queue
human_1,10,49,24413,begin_service
human_1,10,49,24473,end_service
human_1,10,50,25211,arrival
human_1,10,50,25211,join_queue
human_1,10,50,25211,begin_service
human_1,10,50,25271,end_service
human_1,10,51,25441,arrival
human_1,10,51,25441,join_queue
human_1,10,51,25441,begin_service
human_1,10,52,25460,arrival
human_1,10,52,25460,join_queue
human_1,10,51,25501,end_service
human_1,10,52,25501,begin_service
human_1,10,52,25561,end_service
human_1,10,53,25605,arrival
human_1,10,53,25605,join_queue
human_1,10,53,25605,begin_service
human_1,10,53,25667,end_service
human_1,10,54,26526,arrival
human_1,10,54,26526,join_queue
human_1,10,54,26526,begin_service
human_1,10,55,26531,arrival
human_1,10,55,26531,join_queue
human_1,10,56,26584,arrival
human_1,10,56,26584,join_queue
human_1,10,54,26586,end_service
human_1,10,55,26586,begin_service
human_1,10,55,26695,end_service
human_1,10,56,26695,begin_service
human_1,10,56,26755,end_service
human_1,10,57,27055,arrival
human_1,10,57,27055,join_queue
human_1,10,57,27055,begin_service
human_1,10,57,27115,end_service
human_1,10,58,27502,arrival
human_1,10,58,27502,join_queue
human_1,10,58,27502,begin_service
human_1,10,58,27682,end_service
human_1,10,59,28978,arrival
human_1,10,59,28978,join_queue
human_1,10,59,28978,begin_service
human_1,10,59,29063,end_service
human_1,10,60,29519,arrival
human_1,10,60,29519,join_queue
human_1,10,60,29519,begin_service
human_1,10,60,29610,end_service
human_1,10,61,29788,arrival
human_1,10,61,29788,join_queue
human_1,10,61,29788,begin_service
human_1,10,62,29804,arrival
human_1,10,62,29804,join_queue
human_1,10,61,29848,end_service
human_1,10,62,29848,begin_service
human_1,10,63,29890,arrival
human_1,10,63,29890,join_queue
human_1,10,62,30028,end_service
human_1,10,63,30028,begin_service
human_1,10,63,30165,end_service
human_1,10,64,30632,arrival
human_1,10,64,30632,join_queue
human_1,10,64,30632,begin_service
human_1,10,65,30635,arrival
human_1,10,65,30635,join_queue
human_1,10,66,30651,arrival
human_1,10,66,30651,join_queue
human_1,10,64,30692,end_service
human_1,10,65,30692,begin_service
human_1,10,65,30752,end_service
human_1,10,66,30752,begin_service
human_1,10,67,30817,arrival
human_1,10,67,30817,join_queue
