barista_count_setting,interarrival_setting,caseid,time,activity
human_2,2,1,208,arrival
human_2,2,1,208,join_queue
human_2,2,1,208,begin_service
human_2,2,2,238,arrival
human_2,2,2,238,join_queue
human_2,2,2,238,begin_service
human_2,2,1,268,end_service
human_2,2,2,298,end_service
human_2,2,3,333,arrival
human_2,2,3,333,join_queue
human_2,2,3,333,begin_service
human_2,2,4,358,arrival
human_2,2,4,358,join_queue
human_2,2,4,358,begin_service
human_2,2,3,393,end_service
human_2,2,4,419,end_service
human_2,2,5,470,arrival
human_2,2,5,470,join_queue
human_2,2,5,470,begin_service
human_2,2,6,594,arrival
human_2,2,6,594,join_queue
human_2,2,6,594,begin_service
human_2,2,5,650,end_service
human_2,2,6,654,end_service
human_2,2,7,771,arrival
human_2,2,7,771,join_queue
human_2,2,7,771,begin_service
human_2,2,7,831,end_service
human_2,2,8,835,arrival
human_2,2,8,835,join_queue
human_2,2,8,835,begin_service
human_2,2,9,890,arrival
human_2,2,9,890,join_queue
human_2,2,9,890,begin_service
human_2,2,8,895,end_service
human_2,2,9,950,end_service
human_2,2,10,994,arrival
human_2,2,10,994,join_queue
human_2,2,10,994,begin_service
human_2,2,11,1041,arrival
human_2,2,11,1041,join_queue
human_2,2,11,1041,begin_service
human_2,2,12,1063,arrival
human_2,2,12,1063,join_queue
human_2,2,11,1101,end_service
human_2,2,12,1101,begin_service
human_2,2,13,1159,arrival
human_2,2,13,1159,join_queue
human_2,2,10,1166,end_service
human_2,2,13,1166,begin_service
human_2,2,12,1184,end_service
human_2,2,13,1226,end_service
human_2,2,14,1228,arrival
human_2,2,14,1228,join_queue
human_2,2,14,1228,begin_service
human_2,2,14,1297,end_service
human_2,2,15,1469,arrival
human_2,2,15,1469,join_queue
human_2,2,15,1469,begin_service
human_2,2,15,1529,end_service
human_2,2,16,1549,arrival
human_2,2,16,1549,join_queue
human_2,2,16,1549,begin_service
human_2,2,16,1651,end_service
human_2,2,17,1654,arrival
human_2,2,17,1654,join_queue
human_2,2,17,1654,begin_service
human_2,2,18,1748,arrival
human_2,2,18,1748,join_queue
human_2,2,18,1748,begin_service
human_2,2,17,1834,end_service
human_2,2,18,1860,end_service
human_2,2,19,1931,arrival
human_2,2,19,1931,join_queue
human_2,2,19,1931,begin_service
human_2,2,20,1943,arrival
human_2,2,20,1943,join_queue
human_2,2,20,1943,begin_service
human_2,2,21,1973,arrival
human_2,2,21,1973,join_queue
human_2,2,22,1981,arrival
human_2,2,22,1981,join_queue
human_2,2,20,2003,end_service
human_2,2,21,2003,begin_service
human_2,2,23,2061,arrival
human_2,2,23,2061,join_queue
human_2,2,21,2063,end_service
human_2,2,22,2063,begin_service
human_2,2,19,2111,end_service
human_2,2,23,2111,begin_service
human_2,2,22,2158,end_service
human_2,2,24,2182,arrival
human_2,2,24,2182,join_queue
human_2,2,24,2182,begin_service
human_2,2,25,2216,arrival
human_2,2,25,2216,join_queue
human_2,2,23,2242,end_service
human_2,2,24,2242,end_service
human_2,2,25,2242,begin_service
human_2,2,25,2302,end_service
human_2,2,26,2498,arrival
human_2,2,26,2498,join_queue
human_2,2,26,2498,begin_service
human_2,2,26,2559,end_service
human_2,2,27,2602,arrival
human_2,2,27,2602,join_queue
human_2,2,27,2602,begin_service
human_2,2,27,2665,end_service
human_2,2,28,2811,arrival
human_2,2,28,2811,join_queue
human_2,2,28,2811,begin_service
human_2,2,28,2871,end_service
human_2,2,29,2944,arrival
human_2,2,29,2944,join_queue
human_2,2,29,2944,begin_service
human_2,2,30,2950,arrival
human_2,2,30,2950,join_queue
human_2,2,30,2950,begin_service
human_2,2,30,3010,end_service
human_2,2,29,3082,end_service
human_2,2,31,3404,arrival
human_2,2,31,3404,join_queue
human_2,2,31,3404,begin_service
human_2,2,32,3407,arrival
human_2,2,32,3407,join_queue
human_2,2,32,3407,begin_service
human_2,2,33,3412,arrival
human_2,2,33,3412,join_queue
human_2,2,31,3489,end_service
human_2,2,33,3489,begin_service
human_2,2,32,3587,end_service
human_2,2,33,3642,end_service
human_2,2,34,3716,arrival
human_2,2,34,3716,join_queue
human_2,2,34,3716,begin_service
human_2,2,34,3776,end_service
human_2,2,35,3814,arrival
human_2,2,35,3814,join_queue
human_2,2,35,3814,begin_service
human_2,2,35,3874,end_service
human_2,2,36,3934,arrival
human_2,2,36,3934,join_queue
human_2,2,36,3934,begin_service
human_2,2,37,3967,arrival
human_2,2,37,3967,join_queue
human_2,2,37,3967,begin_service
human_2,2,38,3972,arrival
human_2,2,38,3972,join_queue
human_2,2,36,3994,end_service
human_2,2,38,3994,begin_service
human_2,2,37,4040,end_service
human_2,2,38,4054,end_service
human_2,2,39,4067,arrival
human_2,2,39,4067,join_queue
human_2,2,39,4067,begin_service
human_2,2,40,4106,arrival
human_2,2,40,4106,join_queue
human_2,2,40,4106,begin_service
human_2,2,39,4127,end_service
human_2,2,41,4158,arrival
human_2,2,41,4158,join_queue
human_2,2,41,4158,begin_service
human_2,2,40,4166,end_service
human_2,2,42,4234,arrival
human_2,2,42,4234,join_queue
human_2,2,42,4234,begin_service
human_2,2,41,4240,end_service
human_2,2,43,4287,arrival
human_2,2,43,4287,join_queue
human_2,2,43,4287,begin_service
human_2,2,42,4294,end_service
human_2,2,44,4341,arrival
human_2,2,44,4341,join_queue
human_2,2,44,4341,begin_service
human_2,2,43,4347,end_service
human_2,2,44,4401,end_service
human_2,2,45,4631,arrival
human_2,2,45,4631,join_queue
human_2,2,45,4631,begin_service
human_2,2,45,4691,end_service
human_2,2,46,4705,arrival
human_2,2,46,4705,join_queue
human_2,2,46,4705,begin_service
human_2,2,47,4732,arrival
human_2,2,47,4732,join_queue
human_2,2,47,4732,begin_service
human_2,2,46,4765,end_service
human_2,2,47,4797,end_service
human_2,2,48,4805,arrival
human_2,2,48,4805,join_queue
human_2,2,48,4805,begin_service
human_2,2,48,4970,end_service
human_2,2,49,5010,arrival
human_2,2,49,5010,join_queue
human_2,2,49,5010,begin_service
human_2,2,49,5070,end_service
human_2,2,50,5170,arrival
human_2,2,50,5170,join_queue
human_2,2,50,5170,begin_service
human_2,2,51,5216,arrival
human_2,2,51,5216,join_queue
human_2,2,51,5216,begin_service
human_2,2,52,5220,arrival
human_2,2,52,5220,join_queue
human_2,2,50,5230,end_service
human_2,2,52,5230,begin_service
human_2,2,53,5249,arrival
human_2,2,53,5249,join_queue
human_2,2,51,5276,end_service
human_2,2,53,5276,begin_service
human_2,2,52,5290,end_service
human_2,2,53,5338,end_service
human_2,2,54,5433,arrival
human_2,2,54,5433,join_queue
human_2,2,54,5433,begin_service
human_2,2,55,5434,arrival
human_2,2,55,5434,join_queue
human_2,2,55,5434,begin_service
human_2,2,56,5445,arrival
human_2,2,56,5445,join_queue
human_2,2,54,5493,end_service
human_2,2,56,5493,begin_service
human_2,2,55,5505,end_service
human_2,2,56,5553,end_service
human_2,2,57,5590,arrival
human_2,2,57,5590,join_queue
human_2,2,57,5590,begin_service
human_2,2,57,5650,end_service
human_2,2,58,5679,arrival
human_2,2,58,5679,join_queue
human_2,2,58,5679,begin_service
human_2,2,58,5859,end_service
human_2,2,59,5974,arrival
human_2,2,59,5974,join_queue
human_2,2,59,5974,begin_service
human_2,2,59,6059,end_service
human_2,2,60,6082,arrival
human_2,2,60,6082,join_queue
human_2,2,60,6082,begin_service
human_2,2,61,6136,arrival
human_2,2,61,6136,join_queue
human_2,2,61,6136,begin_service
human_2,2,62,6139,arrival
human_2,2,62,6139,join_queue
human_2,2,63,6156,arrival
human_2,2,63,6156,join_queue
human_2,2,60,6173,end_service
human_2,2,62,6173,begin_service
human_2,2,61,6196,end_service
human_2,2,63,6196,begin_service
human_2,2,62,6284,end_service
human_2,2,63,6333,end_service
human_2,2,64,6409,arrival
human_2,2,64,6409,join_queue
human_2,2,64,6409,begin_service
human_2,2,65,6410,arrival
human_2,2,65,6410,join_queue
human_2,2,65,6410,begin_service
human_2,2,66,6413,arrival
human_2,2,66,6413,join_queue
human_2,2,64,6469,end_service
human_2,2,66,6469,begin_service
human_2,2,65,6470,end_service
human_2,2,67,6474,arrival
human_2,2,67,6474,join_queue
