barista_count_setting,interarrival_setting,caseid,time,activity
human_2,5,1,520,arrival
human_2,5,1,520,join_queue
human_2,5,1,520,begin_service
human_2,5,1,580,end_service
human_2,5,2,594,arrival
human_2,5,2,594,join_queue
human_2,5,2,594,begin_service
human_2,5,2,654,end_service
human_2,5,3,831,arrival
human_2,5,3,831,join_queue
human_2,5,3,831,begin_service
human_2,5,3,891,end_service
human_2,5,4,893,arrival
human_2,5,4,893,join_queue
human_2,5,4,893,begin_service
human_2,5,4,954,end_service
human_2,5,5,1172,arrival
human_2,5,5,1172,join_queue
human_2,5,5,1172,begin_service
human_2,5,5,1352,end_service
human_2,5,6,1482,arrival
human_2,5,6,1482,join_queue
human_2,5,6,1482,begin_service
human_2,5,6,1542,end_service
human_2,5,7,1924,arrival
human_2,5,7,1924,join_queue
human_2,5,7,1924,begin_service
human_2,5,7,1984,end_service
human_2,5,8,2085,arrival
human_2,5,8,2085,join_queue
human_2,5,8,2085,begin_service
human_2,5,8,2145,end_service
human_2,5,9,2222,arrival
human_2,5,9,2222,join_queue
human_2,5,9,2222,begin_service
human_2,5,9,2282,end_service
human_2,5,10,2483,arrival
human_2,5,10,2483,join_queue
human_2,5,10,2483,begin_service
human_2,5,11,2601,arrival
human_2,5,11,2601,join_queue
human_2,5,11,2601,begin_service
human_2,5,10,2655,end_service
human_2,5,12,2655,arrival
human_2,5,12,2655,join_queue
human_2,5,12,2655,begin_service
human_2,5,11,2661,end_service
human_2,5,12,2738,end_service
human_2,5,13,2895,arrival
human_2,5,13,2895,join_queue
human_2,5,13,2895,begin_service
human_2,5,13,2955,end_service
human_2,5,14,3067,arrival
human_2,5,14,3067,join_queue
human_2,5,14,3067,begin_service
human_2,5,14,3136,end_service
human_2,5,15,3670,arrival
human_2,5,15,3670,join_queue
human_2,5,15,3670,begin_service
human_2,5,15,3730,end_service
human_2,5,16,3869,arrival
human_2,5,16,3869,join_queue
human_2,5,16,3869,begin_service
human_2,5,16,3971,end_service
human_2,5,17,4131,arrival
human_2,5,17,4131,join_queue
human_2,5,17,4131,begin_service
human_2,5,17,4311,end_service
human_2,5,18,4367,arrival
human_2,5,18,4367,join_queue
human_2,5,18,4367,begin_service
human_2,5,18,4479,end_service
human_2,5,19,4824,arrival
human_2,5,19,4824,join_queue
human_2,5,19,4824,begin_service
human_2,5,20,4853,arrival
human_2,5,20,4853,join_queue
human_2,5,20,4853,begin_service
human_2,5,20,4913,end_service
human_2,5,21,4929,arrival
human_2,5,21,4929,join_queue
human_2,5,21,4929,begin_service
human_2,5,22,4949,arrival
human_2,5,22,4949,join_queue
human_2,5,23,4954,arrival
human_2,5,23,4954,join_queue
human_2,5,21,4989,end_service
human_2,5,22,4989,begin_service
human_2,5,19,5004,end_service
human_2,5,23,5004,begin_service
human_2,5,22,5084,end_service
human_2,5,23,5135,end_service
human_2,5,24,5257,arrival
human_2,5,24,5257,join_queue
human_2,5,24,5257,begin_service
human_2,5,24,5317,end_service
human_2,5,25,5343,arrival
human_2,5,25,5343,join_queue
human_2,5,25,5343,begin_service
human_2,5,25,5403,end_service
human_2,5,26,6048,arrival
human_2,5,26,6048,join_queue
human_2,5,26,6048,begin_service
human_2,5,26,6109,end_service
human_2,5,27,6309,arrival
human_2,5,27,6309,join_queue
human_2,5,27,6309,begin_service
human_2,5,27,6372,end_service
human_2,5,28,6831,arrival
human_2,5,28,6831,join_queue
human_2,5,28,6831,begin_service
human_2,5,28,6891,end_service
human_2,5,29,7164,arrival
human_2,5,29,7164,join_queue
human_2,5,29,7164,begin_service
human_2,5,30,7179,arrival
human_2,5,30,7179,join_queue
human_2,5,30,7179,begin_service
human_2,5,30,7239,end_service
human_2,5,29,7302,end_service
human_2,5,31,8313,arrival
human_2,5,31,8313,join_queue
human_2,5,31,8313,begin_service
human_2,5,32,8321,arrival
human_2,5,32,8321,join_queue
human_2,5,32,8321,begin_service
human_2,5,33,8332,arrival
human_2,5,33,8332,join_queue
human_2,5,31,8398,end_service
human_2,5,33,8398,begin_service
human_2,5,32,8501,end_service
human_2,5,33,8551,end_service
human_2,5,34,9092,arrival
human_2,5,34,9092,join_queue
human_2,5,34,9092,begin_service
human_2,5,34,9152,end_service
human_2,5,35,9338,arrival
human_2,5,35,9338,join_queue
human_2,5,35,9338,begin_service
human_2,5,35,9398,end_service
human_2,5,36,9638,arrival
human_2,5,36,9638,join_queue
human_2,5,36,9638,begin_service
human_2,5,36,9698,end_service
human_2,5,37,9721,arrival
human_2,5,37,9721,join_queue
human_2,5,37,9721,begin_service
human_2,5,38,9733,arrival
human_2,5,38,9733,join_queue
human_2,5,38,9733,begin_service
human_2,5,38,9793,end_service
human_2,5,37,9794,end_service
human_2,5,39,9971,arrival
human_2,5,39,9971,join_queue
human_2,5,39,9971,begin_service
human_2,5,39,10031,end_service
human_2,5,40,10069,arrival
human_2,5,40,10069,join_queue
human_2,5,40,10069,begin_service
human_2,5,40,10129,end_service
human_2,5,41,10198,arrival
human_2,5,41,10198,join_queue
human_2,5,41,10198,begin_service
human_2,5,41,10280,end_service
human_2,5,42,10389,arrival
human_2,5,42,10389,join_queue
human_2,5,42,10389,begin_service
human_2,5,42,10449,end_service
human_2,5,43,10522,arrival
human_2,5,43,10522,join_queue
human_2,5,43,10522,begin_service
human_2,5,43,10582,end_service
human_2,5,44,10656,arrival
human_2,5,44,10656,join_queue
human_2,5,44,10656,begin_service
human_2,5,44,10716,end_service
human_2,5,45,11382,arrival
human_2,5,45,11382,join_queue
human_2,5,45,11382,begin_service
human_2,5,45,11442,end_service
human_2,5,46,11568,arrival
human_2,5,46,11568,join_queue
human_2,5,46,11568,begin_service
human_2,5,46,11628,end_service
human_2,5,47,11636,arrival
human_2,5,47,11636,join_queue
human_2,5,47,11636,begin_service
human_2,5,47,11701,end_service
human_2,5,48,11819,arrival
human_2,5,48,11819,join_queue
human_2,5,48,11819,begin_service
human_2,5,48,11984,end_service
human_2,5,49,12333,arrival
human_2,5,49,12333,join_queue
human_2,5,49,12333,begin_service
human_2,5,49,12393,end_service
human_2,5,50,12732,arrival
human_2,5,50,12732,join_queue
human_2,5,50,12732,begin_service
human_2,5,50,12792,end_service
human_2,5,51,12847,arrival
human_2,5,51,12847,join_queue
human_2,5,51,12847,begin_service
human_2,5,52,12856,arrival
human_2,5,52,12856,join_queue
human_2,5,52,12856,begin_service
human_2,5,51,12907,end_service
human_2,5,52,12916,end_service
human_2,5,53,12929,arrival
human_2,5,53,12929,join_queue
human_2,5,53,12929,begin_service
human_2,5,53,12991,end_service
human_2,5,54,13390,arrival
human_2,5,54,13390,join_queue
human_2,5,54,13390,begin_service
human_2,5,55,13392,arrival
human_2,5,55,13392,join_queue
human_2,5,55,13392,begin_service
human_2,5,56,13419,arrival
human_2,5,56,13419,join_queue
human_2,5,54,13450,end_service
human_2,5,56,13450,begin_service
human_2,5,55,13463,end_service
human_2,5,56,13510,end_service
human_2,5,57,13781,arrival
human_2,5,57,13781,join_queue
human_2,5,57,13781,begin_service
human_2,5,57,13841,end_service
human_2,5,58,14004,arrival
human_2,5,58,14004,join_queue
human_2,5,58,14004,begin_service
human_2,5,58,14184,end_service
human_2,5,59,14742,arrival
human_2,5,59,14742,join_queue
human_2,5,59,14742,begin_service
human_2,5,59,14827,end_service
human_2,5,60,15012,arrival
human_2,5,60,15012,join_queue
human_2,5,60,15012,begin_service
human_2,5,60,15103,end_service
human_2,5,61,15146,arrival
human_2,5,61,15146,join_queue
human_2,5,61,15146,begin_service
human_2,5,62,15154,arrival
human_2,5,62,15154,join_queue
human_2,5,62,15154,begin_service
human_2,5,63,15197,arrival
human_2,5,63,15197,join_queue
