barista_count_setting,interarrival_setting,caseid,time,activity
human_1,7,1,728,arrival
human_1,7,1,728,join_queue
human_1,7,1,728,begin_service
human_1,7,1,788,end_service
human_1,7,2,832,arrival
human_1,7,2,832,join_queue
human_1,7,2,832,begin_service
human_1,7,2,892,end_service
human_1,7,3,1164,arrival
human_1,7,3,1164,join_queue
human_1,7,3,1164,begin_service
human_1,7,3,1230,end_service
human_1,7,4,1251,arrival
human_1,7,4,1251,join_queue
human_1,7,4,1251,begin_service
human_1,7,4,1332,end_service
human_1,7,5,1642,arrival
human_1,7,5,1642,join_queue
human_1,7,5,1642,begin_service
human_1,7,5,1935,end_service
human_1,7,6,2076,arrival
human_1,7,6,2076,join_queue
human_1,7,6,2076,begin_service
human_1,7,6,2136,end_service
human_1,7,7,2695,arrival
human_1,7,7,2695,join_queue
human_1,7,7,2695,begin_service
human_1,7,7,2755,end_service
human_1,7,8,2920,arrival
human_1,7,8,2920,join_queue
human_1,7,8,2920,begin_service
human_1,7,8,2980,end_service
human_1,7,9,3112,arrival
human_1,7,9,3112,join_queue
human_1,7,9,3112,begin_service
human_1,7,9,3172,end_service
human_1,7,10,3477,arrival
human_1,7,10,3477,join_queue
human_1,7,10,3477,begin_service
human_1,7,11,3643,arrival
human_1,7,11,3643,join_queue
human_1,7,10,3707,end_service
human_1,7,11,3707,begin_service
human_1,7,12,3719,arrival
human_1,7,12,3719,join_queue
human_1,7,11,3786,end_service
human_1,7,12,3786,begin_service
human_1,7,12,3897,end_service
human_1,7,13,4055,arrival
human_1,7,13,4055,join_queue
human_1,7,13,4055,begin_service
human_1,7,13,4132,end_service
human_1,7,14,4295,arrival
human_1,7,14,4295,join_queue
human_1,7,14,4295,begin_service
human_1,7,14,4388,end_service
human_1,7,15,5139,arrival
human_1,7,15,5139,join_queue
human_1,7,15,5139,begin_service
human_1,7,15,5199,end_service
human_1,7,16,5417,arrival
human_1,7,16,5417,join_queue
human_1,7,16,5417,begin_service
human_1,7,16,5553,end_service
human_1,7,17,5784,arrival
human_1,7,17,5784,join_queue
human_1,7,17,5784,begin_service
human_1,7,17,6077,end_service
human_1,7,18,6114,arrival
human_1,7,18,6114,join_queue
human_1,7,18,6114,begin_service
human_1,7,18,6263,end_service
human_1,7,19,6754,arrival
human_1,7,19,6754,join_queue
human_1,7,19,6754,begin_service
human_1,7,20,6795,arrival
human_1,7,20,6795,join_queue
human_1,7,21,6901,arrival
human_1,7,21,6901,join_queue
human_1,7,22,6930,arrival
