barista_count_setting,interarrival_setting,caseid,time,activity
human_2,2,1,208,arrival
human_2,2,1,208,join_queue
human_2,2,1,208,begin_service
human_2,2,2,238,arrival
human_2,2,2,238,join_queue
human_2,2,2,238,begin_service
human_2,2,1,268,end_service
human_2,2,2,298,end_service
human_2,2,3,333,arrival
human_2,2,3,333,join_queue
human_2,2,3,333,begin_service
human_2,2,4,358,arrival
human_2,2,4,358,join_queue
human_2,2,4,358,begin_service
human_2,2,3,399,end_service
human_2,2,4,439,end_service
human_2,2,5,470,arrival
human_2,2,5,470,join_queue
human_2,2,5,470,begin_service
human_2,2,6,594,arrival
human_2,2,6,594,join_queue
human_2,2,6,594,begin_service
human_2,2,6,654,end_service
human_2,2,5,763,end_service
human_2,2,7,771,arrival
human_2,2,7,771,join_queue
human_2,2,7,771,begin_service
human_2,2,7,831,end_service
human_2,2,8,835,arrival
human_2,2,8,835,join_queue
human_2,2,8,835,begin_service
human_2,2,9,890,arrival
human_2,2,9,890,join_queue
human_2,2,9,890,begin_service
human_2,2,8,895,end_service
human_2,2,9,950,end_service
human_2,2,10,994,arrival
human_2,2,10,994,join_queue
human_2,2,10,994,begin_service
human_2,2,11,1041,arrival
human_2,2,11,1041,join_queue
human_2,2,11,1041,begin_service
human_2,2,12,1063,arrival
human_2,2,12,1063,join_queue
human_2,2,11,1120,end_service
human_2,2,12,1120,begin_service
human_2,2,13,1159,arrival
human_2,2,13,1159,join_queue
human_2,2,10,1224,end_service
human_2,2,13,1224,begin_service
human_2,2,14,1228,arrival
human_2,2,14,1228,join_queue
human_2,2,12,1231,end_service
human_2,2,14,1231,begin_service
human_2,2,13,1301,end_service
human_2,2,14,1324,end_service
human_2,2,15,1469,arrival
human_2,2,15,1469,join_queue
human_2,2,15,1469,begin_service
human_2,2,15,1529,end_service
human_2,2,16,1549,arrival
human_2,2,16,1549,join_queue
human_2,2,16,1549,begin_service
human_2,2,17,1654,arrival
human_2,2,17,1654,join_queue
human_2,2,17,1654,begin_service
human_2,2,16,1685,end_service
human_2,2,18,1748,arrival
human_2,2,18,1748,join_queue
human_2,2,18,1748,begin_service
human_2,2,18,1897,end_service
human_2,2,19,1931,arrival
human_2,2,19,1931,join_queue
human_2,2,19,1931,begin_service
human_2,2,20,1943,arrival
human_2,2,20,1943,join_queue
human_2,2,17,1947,end_service
human_2,2,20,1947,begin_service
human_2,2,21,1973,arrival
human_2,2,21,1973,join_queue
human_2,2,22,1981,arrival
human_2,2,22,1981,join_queue
human_2,2,20,2007,end_service
human_2,2,21,2007,begin_service
human_2,2,23,2061,arrival
human_2,2,23,2061,join_queue
human_2,2,21,2067,end_service
human_2,2,22,2067,begin_service
human_2,2,24,2182,arrival
human_2,2,24,2182,join_queue
human_2,2,22,2194,end_service
human_2,2,23,2194,begin_service
human_2,2,19,2231,end_service
human_2,2,24,2231,begin_service
human_2,2,23,2254,end_service
human_2,2,24,2291,end_service
human_2,2,25,2357,arrival
human_2,2,25,2357,join_queue
human_2,2,25,2357,begin_service
human_2,2,25,2417,end_service
human_2,2,26,2639,arrival
human_2,2,26,2639,join_queue
human_2,2,26,2639,begin_service
human_2,2,26,2721,end_service
human_2,2,27,2743,arrival
human_2,2,27,2743,join_queue
human_2,2,27,2743,begin_service
human_2,2,27,2827,end_service
human_2,2,28,2952,arrival
human_2,2,28,2952,join_queue
human_2,2,28,2952,begin_service
human_2,2,28,3023,end_service
human_2,2,29,3085,arrival
human_2,2,29,3085,join_queue
human_2,2,29,3085,begin_service
human_2,2,30,3091,arrival
human_2,2,30,3091,join_queue
human_2,2,30,3091,begin_service
human_2,2,30,3151,end_service
human_2,2,29,3270,end_service
human_2,2,31,3545,arrival
human_2,2,31,3545,join_queue
human_2,2,31,3545,begin_service
human_2,2,32,3548,arrival
human_2,2,32,3548,join_queue
human_2,2,32,3548,begin_service
human_2,2,33,3553,arrival
human_2,2,33,3553,join_queue
human_2,2,31,3659,end_service
human_2,2,33,3659,begin_service
human_2,2,32,3802,end_service
human_2,2,34,3857,arrival
human_2,2,34,3857,join_queue
human_2,2,34,3857,begin_service
human_2,2,33,3862,end_service
human_2,2,34,3917,end_service
human_2,2,35,3955,arrival
human_2,2,35,3955,join_queue
human_2,2,35,3955,begin_service
human_2,2,35,4015,end_service
human_2,2,36,4075,arrival
human_2,2,36,4075,join_queue
human_2,2,36,4075,begin_service
human_2,2,37,4108,arrival
human_2,2,37,4108,join_queue
human_2,2,37,4108,begin_service
human_2,2,38,4113,arrival
human_2,2,38,4113,join_queue
human_2,2,36,4135,end_service
human_2,2,38,4135,begin_service
human_2,2,38,4195,end_service
human_2,2,37,4206,end_service
human_2,2,39,4208,arrival
human_2,2,39,4208,join_queue
human_2,2,39,4208,begin_service
human_2,2,40,4247,arrival
human_2,2,40,4247,join_queue
human_2,2,40,4247,begin_service
human_2,2,39,4268,end_service
human_2,2,41,4299,arrival
human_2,2,41,4299,join_queue
human_2,2,41,4299,begin_service
human_2,2,40,4307,end_service
human_2,2,42,4375,arrival
human_2,2,42,4375,join_queue
human_2,2,42,4375,begin_service
human_2,2,41,4408,end_service
human_2,2,43,4428,arrival
human_2,2,43,4428,join_queue
human_2,2,43,4428,begin_service
human_2,2,42,4435,end_service
human_2,2,44,4482,arrival
human_2,2,44,4482,join_queue
human_2,2,44,4482,begin_service
human_2,2,43,4488,end_service
human_2,2,44,4542,end_service
human_2,2,45,4772,arrival
human_2,2,45,4772,join_queue
human_2,2,45,4772,begin_service
human_2,2,46,4846,arrival
human_2,2,46,4846,join_queue
human_2,2,46,4846,begin_service
human_2,2,45,4847,end_service
human_2,2,47,4873,arrival
human_2,2,47,4873,join_queue
human_2,2,47,4873,begin_service
human_2,2,46,4912,end_service
human_2,2,48,4946,arrival
human_2,2,48,4946,join_queue
human_2,2,48,4946,begin_service
human_2,2,47,4959,end_service
human_2,2,49,5151,arrival
human_2,2,49,5151,join_queue
human_2,2,49,5151,begin_service
human_2,2,48,5166,end_service
human_2,2,49,5220,end_service
human_2,2,50,5311,arrival
human_2,2,50,5311,join_queue
human_2,2,50,5311,begin_service
human_2,2,51,5357,arrival
human_2,2,51,5357,join_queue
human_2,2,51,5357,begin_service
human_2,2,52,5361,arrival
human_2,2,52,5361,join_queue
human_2,2,50,5371,end_service
human_2,2,52,5371,begin_service
human_2,2,53,5390,arrival
human_2,2,53,5390,join_queue
human_2,2,52,5431,end_service
human_2,2,53,5431,begin_service
human_2,2,51,5432,end_service
human_2,2,53,5514,end_service
human_2,2,54,5574,arrival
human_2,2,54,5574,join_queue
human_2,2,54,5574,begin_service
human_2,2,55,5575,arrival
human_2,2,55,5575,join_queue
human_2,2,55,5575,begin_service
human_2,2,56,5586,arrival
human_2,2,56,5586,join_queue
human_2,2,54,5640,end_service
human_2,2,56,5640,begin_service
human_2,2,55,5669,end_service
human_2,2,56,5700,end_service
human_2,2,57,5731,arrival
human_2,2,57,5731,join_queue
human_2,2,57,5731,begin_service
human_2,2,57,5791,end_service
human_2,2,58,5820,arrival
human_2,2,58,5820,join_queue
human_2,2,58,5820,begin_service
human_2,2,58,6083,end_service
human_2,2,59,6115,arrival
human_2,2,59,6115,join_queue
human_2,2,59,6115,begin_service
human_2,2,60,6223,arrival
human_2,2,60,6223,join_queue
human_2,2,60,6223,begin_service
human_2,2,59,6228,end_service
human_2,2,61,6277,arrival
human_2,2,61,6277,join_queue
human_2,2,61,6277,begin_service
human_2,2,62,6280,arrival
human_2,2,62,6280,join_queue
human_2,2,63,6297,arrival
human_2,2,63,6297,join_queue
human_2,2,61,6337,end_service
human_2,2,62,6337,begin_service
human_2,2,60,6344,end_service
human_2,2,63,6344,begin_service
human_2,2,62,6485,end_service
human_2,2,63,6526,end_service
human_2,2,64,6550,arrival
human_2,2,64,6550,join_queue
human_2,2,64,6550,begin_service
human_2,2,65,6551,arrival
human_2,2,65,6551,join_queue
human_2,2,65,6551,begin_service
human_2,2,66,6554,arrival
human_2,2,66,6554,join_queue
human_2,2,65,6611,end_service
human_2,2,66,6611,begin_service
human_2,2,64,6614,end_service
human_2,2,67,6615,arrival
human_2,2,67,6615,join_queue
