barista_count_setting,interarrival_setting,caseid,time,activity
human_1,2,1,208,arrival
human_1,2,1,208,join_queue
human_1,2,1,208,begin_service
human_1,2,2,238,arrival
human_1,2,2,238,join_queue
human_1,2,1,268,end_service
human_1,2,2,268,begin_service
human_1,2,2,328,end_service
human_1,2,3,333,arrival
human_1,2,3,333,join_queue
human_1,2,3,333,begin_service
human_1,2,4,358,arrival
human_1,2,4,358,join_queue
human_1,2,3,399,end_service
human_1,2,4,399,begin_service
human_1,2,5,470,arrival
human_1,2,5,470,join_queue
human_1,2,4,480,end_service
human_1,2,5,480,begin_service
human_1,2,6,594,arrival
human_1,2,6,594,join_queue
human_1,2,7,771,arrival
human_1,2,7,771,join_queue
human_1,2,5,773,end_service
human_1,2,6,773,begin_service
human_1,2,8,812,arrival
human_1,2,8,812,join_queue
human_1,2,6,837,end_service
human_1,2,7,837,begin_service
human_1,2,9,860,arrival
human_1,2,9,860,join_queue
human_1,2,7,897,end_service
human_1,2,8,897,begin_service
human_1,2,10,905,arrival
human_1,2,10,905,join_queue
human_1,2,11,919,arrival
human_1,2,11,919,join_queue
human_1,2,12,966,arrival
human_1,2,12,966,join_queue
human_1,2,8,1001,end_service
human_1,2,9,1001,begin_service
human_1,2,9,1061,end_service
human_1,2,10,1061,begin_service
human_1,2,10,1140,end_service
human_1,2,11,1140,begin_service
human_1,2,13,1196,arrival
human_1,2,13,1196,join_queue
human_1,2,11,1236,end_service
human_1,2,12,1236,begin_service
human_1,2,12,1305,end_service
human_1,2,13,1305,begin_service
human_1,2,14,1307,arrival
human_1,2,14,1307,join_queue
human_1,2,13,1382,end_service
human_1,2,14,1382,begin_service
human_1,2,14,1475,end_service
human_1,2,15,1548,arrival
human_1,2,15,1548,join_queue
human_1,2,15,1548,begin_service
human_1,2,15,1608,end_service
human_1,2,16,1628,arrival
human_1,2,16,1628,join_queue
human_1,2,16,1628,begin_service
human_1,2,17,1733,arrival
human_1,2,17,1733,join_queue
human_1,2,16,1764,end_service
human_1,2,17,1764,begin_service
human_1,2,18,1827,arrival
human_1,2,18,1827,join_queue
human_1,2,19,2010,arrival
human_1,2,19,2010,join_queue
human_1,2,17,2057,end_service
human_1,2,18,2057,begin_service
human_1,2,18,2117,end_service
human_1,2,19,2117,begin_service
human_1,2,20,2159,arrival
human_1,2,20,2159,join_queue
human_1,2,21,2189,arrival
human_1,2,21,2189,join_queue
human_1,2,22,2197,arrival
human_1,2,22,2197,join_queue
human_1,2,23,2205,arrival
human_1,2,23,2205,join_queue
human_1,2,24,2285,arrival
human_1,2,24,2285,join_queue
human_1,2,25,2287,arrival
human_1,2,25,2287,join_queue
human_1,2,26,2408,arrival
human_1,2,26,2408,join_queue
human_1,2,19,2417,end_service
human_1,2,20,2417,begin_service
human_1,2,27,2535,arrival
human_1,2,27,2535,join_queue
human_1,2,28,2569,arrival
human_1,2,28,2569,join_queue
human_1,2,29,2589,arrival
human_1,2,29,2589,join_queue
human_1,2,20,2592,end_service
human_1,2,21,2592,begin_service
human_1,2,21,2652,end_service
human_1,2,22,2652,begin_service
human_1,2,22,2756,end_service
human_1,2,23,2756,begin_service
