barista_count_setting,interarrival_setting,caseid,time,activity
human_3,4,1,416,arrival
human_3,4,1,416,join_queue
human_3,4,1,416,begin_service
human_3,4,2,475,arrival
human_3,4,2,475,join_queue
human_3,4,2,475,begin_service
human_3,4,1,476,end_service
human_3,4,2,535,end_service
human_3,4,3,664,arrival
human_3,4,3,664,join_queue
human_3,4,3,664,begin_service
human_3,4,4,714,arrival
human_3,4,4,714,join_queue
human_3,4,4,714,begin_service
human_3,4,3,724,end_service
human_3,4,4,775,end_service
human_3,4,5,937,arrival
human_3,4,5,937,join_queue
human_3,4,5,937,begin_service
human_3,4,5,1117,end_service
human_3,4,6,1185,arrival
human_3,4,6,1185,join_queue
human_3,4,6,1185,begin_service
human_3,4,6,1245,end_service
human_3,4,7,1539,arrival
human_3,4,7,1539,join_queue
human_3,4,7,1539,begin_service
human_3,4,7,1599,end_service
human_3,4,8,1668,arrival
human_3,4,8,1668,join_queue
human_3,4,8,1668,begin_service
human_3,4,8,1728,end_service
human_3,4,9,1777,arrival
human_3,4,9,1777,join_queue
human_3,4,9,1777,begin_service
human_3,4,9,1837,end_service
human_3,4,10,1985,arrival
human_3,4,10,1985,join_queue
human_3,4,10,1985,begin_service
human_3,4,11,2080,arrival
human_3,4,11,2080,join_queue
human_3,4,11,2080,begin_service
human_3,4,12,2124,arrival
human_3,4,12,2124,join_queue
human_3,4,12,2124,begin_service
human_3,4,11,2140,end_service
human_3,4,10,2157,end_service
human_3,4,12,2207,end_service
human_3,4,13,2316,arrival
human_3,4,13,2316,join_queue
human_3,4,13,2316,begin_service
human_3,4,13,2376,end_service
human_3,4,14,2453,arrival
human_3,4,14,2453,join_queue
human_3,4,14,2453,begin_service
human_3,4,14,2522,end_service
human_3,4,15,2935,arrival
human_3,4,15,2935,join_queue
human_3,4,15,2935,begin_service
human_3,4,15,2995,end_service
human_3,4,16,3094,arrival
human_3,4,16,3094,join_queue
human_3,4,16,3094,begin_service
human_3,4,16,3196,end_service
human_3,4,17,3304,arrival
human_3,4,17,3304,join_queue
human_3,4,17,3304,begin_service
human_3,4,17,3484,end_service
human_3,4,18,3493,arrival
human_3,4,18,3493,join_queue
human_3,4,18,3493,begin_service
human_3,4,18,3605,end_service
human_3,4,19,3859,arrival
human_3,4,19,3859,join_queue
human_3,4,19,3859,begin_service
human_3,4,20,3882,arrival
human_3,4,20,3882,join_queue
human_3,4,20,3882,begin_service
human_3,4,20,3942,end_service
human_3,4,21,3943,arrival
human_3,4,21,3943,join_queue
human_3,4,21,3943,begin_service
human_3,4,22,3959,arrival
human_3,4,22,3959,join_queue
human_3,4,22,3959,begin_service
human_3,4,23,3963,arrival
human_3,4,23,3963,join_queue
human_3,4,21,4003,end_service
human_3,4,23,4003,begin_service
human_3,4,19,4039,end_service
human_3,4,22,4050,end_service
human_3,4,23,4134,end_service
human_3,4,24,4217,arrival
human_3,4,24,4217,join_queue
human_3,4,24,4217,begin_service
human_3,4,24,4277,end_service
human_3,4,25,4286,arrival
human_3,4,25,4286,join_queue
human_3,4,25,4286,begin_service
human_3,4,25,4346,end_service
human_3,4,26,4850,arrival
human_3,4,26,4850,join_queue
human_3,4,26,4850,begin_service
human_3,4,26,4911,end_service
human_3,4,27,5058,arrival
human_3,4,27,5058,join_queue
human_3,4,27,5058,begin_service
human_3,4,27,5121,end_service
human_3,4,28,5476,arrival
human_3,4,28,5476,join_queue
human_3,4,28,5476,begin_service
human_3,4,28,5536,end_service
human_3,4,29,5743,arrival
human_3,4,29,5743,join_queue
human_3,4,29,5743,begin_service
human_3,4,30,5755,arrival
human_3,4,30,5755,join_queue
human_3,4,30,5755,begin_service
human_3,4,30,5815,end_service
human_3,4,29,5881,end_service
human_3,4,31,6662,arrival
human_3,4,31,6662,join_queue
human_3,4,31,6662,begin_service
human_3,4,32,6668,arrival
human_3,4,32,6668,join_queue
human_3,4,32,6668,begin_service
human_3,4,33,6677,arrival
human_3,4,33,6677,join_queue
human_3,4,33,6677,begin_service
human_3,4,31,6747,end_service
human_3,4,33,6830,end_service
human_3,4,32,6848,end_service
human_3,4,34,7285,arrival
human_3,4,34,7285,join_queue
human_3,4,34,7285,begin_service
human_3,4,34,7345,end_service
human_3,4,35,7481,arrival
human_3,4,35,7481,join_queue
human_3,4,35,7481,begin_service
human_3,4,35,7541,end_service
human_3,4,36,7721,arrival
human_3,4,36,7721,join_queue
human_3,4,36,7721,begin_service
human_3,4,36,7781,end_service
human_3,4,37,7788,arrival
human_3,4,37,7788,join_queue
human_3,4,37,7788,begin_service
human_3,4,38,7798,arrival
human_3,4,38,7798,join_queue
human_3,4,38,7798,begin_service
human_3,4,38,7858,end_service
human_3,4,37,7861,end_service
human_3,4,39,7988,arrival
human_3,4,39,7988,join_queue
human_3,4,39,7988,begin_service
human_3,4,39,8048,end_service
human_3,4,40,8066,arrival
human_3,4,40,8066,join_queue
human_3,4,40,8066,begin_service
human_3,4,40,8126,end_service
human_3,4,41,8169,arrival
human_3,4,41,8169,join_queue
human_3,4,41,8169,begin_service
human_3,4,41,8251,end_service
human_3,4,42,8322,arrival
human_3,4,42,8322,join_queue
human_3,4,42,8322,begin_service
human_3,4,42,8382,end_service
human_3,4,43,8428,arrival
human_3,4,43,8428,join_queue
human_3,4,43,8428,begin_service
human_3,4,43,8488,end_service
human_3,4,44,8535,arrival
human_3,4,44,8535,join_queue
human_3,4,44,8535,begin_service
human_3,4,44,8595,end_service
human_3,4,45,9116,arrival
human_3,4,45,9116,join_queue
human_3,4,45,9116,begin_service
human_3,4,45,9176,end_service
human_3,4,46,9264,arrival
human_3,4,46,9264,join_queue
human_3,4,46,9264,begin_service
human_3,4,47,9319,arrival
human_3,4,47,9319,join_queue
human_3,4,47,9319,begin_service
human_3,4,46,9324,end_service
human_3,4,47,9384,end_service
human_3,4,48,9466,arrival
human_3,4,48,9466,join_queue
human_3,4,48,9466,begin_service
human_3,4,48,9631,end_service
human_3,4,49,9877,arrival
human_3,4,49,9877,join_queue
human_3,4,49,9877,begin_service
human_3,4,49,9937,end_service
human_3,4,50,10196,arrival
human_3,4,50,10196,join_queue
human_3,4,50,10196,begin_service
human_3,4,50,10256,end_service
human_3,4,51,10288,arrival
