barista_count_setting,interarrival_setting,caseid,time,activity
robot_3,5,1,520,arrival
robot_3,5,1,520,join_queue
robot_3,5,1,520,begin_service
robot_3,5,1,580,end_service
robot_3,5,2,594,arrival
robot_3,5,2,594,join_queue
robot_3,5,2,594,begin_service
robot_3,5,2,654,end_service
robot_3,5,3,831,arrival
robot_3,5,3,831,join_queue
robot_3,5,3,831,begin_service
robot_3,5,3,891,end_service
robot_3,5,4,893,arrival
robot_3,5,4,893,join_queue
robot_3,5,4,893,begin_service
robot_3,5,4,954,end_service
robot_3,5,5,1172,arrival
robot_3,5,5,1172,join_queue
robot_3,5,5,1172,begin_service
robot_3,5,5,1352,end_service
robot_3,5,6,1482,arrival
robot_3,5,6,1482,join_queue
robot_3,5,6,1482,begin_service
robot_3,5,6,1542,end_service
robot_3,5,7,1924,arrival
robot_3,5,7,1924,join_queue
robot_3,5,7,1924,begin_service
robot_3,5,7,1984,end_service
robot_3,5,8,2085,arrival
robot_3,5,8,2085,join_queue
robot_3,5,8,2085,begin_service
robot_3,5,8,2145,end_service
robot_3,5,9,2222,arrival
robot_3,5,9,2222,join_queue
robot_3,5,9,2222,begin_service
robot_3,5,9,2282,end_service
robot_3,5,10,2483,arrival
robot_3,5,10,2483,join_queue
robot_3,5,10,2483,begin_service
robot_3,5,11,2601,arrival
robot_3,5,11,2601,join_queue
robot_3,5,11,2601,begin_service
robot_3,5,10,2655,end_service
robot_3,5,12,2655,arrival
robot_3,5,12,2655,join_queue
robot_3,5,12,2655,begin_service
robot_3,5,11,2661,end_service
robot_3,5,12,2738,end_service
robot_3,5,13,2895,arrival
robot_3,5,13,2895,join_queue
robot_3,5,13,2895,begin_service
robot_3,5,13,2955,end_service
robot_3,5,14,3067,arrival
robot_3,5,14,3067,join_queue
robot_3,5,14,3067,begin_service
robot_3,5,14,3136,end_service
robot_3,5,15,3670,arrival
robot_3,5,15,3670,join_queue
robot_3,5,15,3670,begin_service
robot_3,5,15,3730,end_service
robot_3,5,16,3869,arrival
robot_3,5,16,3869,join_queue
robot_3,5,16,3869,begin_service
robot_3,5,16,3971,end_service
robot_3,5,17,4131,arrival
robot_3,5,17,4131,join_queue
robot_3,5,17,4131,begin_service
robot_3,5,17,4311,end_service
robot_3,5,18,4367,arrival
robot_3,5,18,4367,join_queue
robot_3,5,18,4367,begin_service
robot_3,5,18,4479,end_service
robot_3,5,19,4824,arrival
robot_3,5,19,4824,join_queue
robot_3,5,19,4824,begin_service
robot_3,5,20,4853,arrival
robot_3,5,20,4853,join_queue
robot_3,5,20,4853,begin_service
robot_3,5,20,4913,end_service
robot_3,5,21,4929,arrival
robot_3,5,21,4929,join_queue
robot_3,5,21,4929,begin_service
robot_3,5,22,4949,arrival
robot_3,5,22,4949,join_queue
robot_3,5,22,4949,begin_service
robot_3,5,23,4954,arrival
robot_3,5,23,4954,join_queue
robot_3,5,21,4989,end_service
robot_3,5,23,4989,begin_service
robot_3,5,19,5004,end_service
robot_3,5,22,5040,end_service
robot_3,5,23,5120,end_service
robot_3,5,24,5272,arrival
robot_3,5,24,5272,join_queue
robot_3,5,24,5272,begin_service
robot_3,5,24,5332,end_service
robot_3,5,25,5358,arrival
robot_3,5,25,5358,join_queue
robot_3,5,25,5358,begin_service
robot_3,5,25,5418,end_service
robot_3,5,26,6063,arrival
robot_3,5,26,6063,join_queue
robot_3,5,26,6063,begin_service
robot_3,5,26,6124,end_service
robot_3,5,27,6324,arrival
robot_3,5,27,6324,join_queue
robot_3,5,27,6324,begin_service
robot_3,5,27,6387,end_service
robot_3,5,28,6846,arrival
robot_3,5,28,6846,join_queue
robot_3,5,28,6846,begin_service
robot_3,5,28,6906,end_service
robot_3,5,29,7179,arrival
robot_3,5,29,7179,join_queue
robot_3,5,29,7179,begin_service
robot_3,5,30,7194,arrival
robot_3,5,30,7194,join_queue
robot_3,5,30,7194,begin_service
robot_3,5,30,7254,end_service
robot_3,5,29,7317,end_service
robot_3,5,31,8328,arrival
robot_3,5,31,8328,join_queue
robot_3,5,31,8328,begin_service
robot_3,5,32,8336,arrival
robot_3,5,32,8336,join_queue
robot_3,5,32,8336,begin_service
robot_3,5,33,8347,arrival
robot_3,5,33,8347,join_queue
robot_3,5,33,8347,begin_service
robot_3,5,31,8413,end_service
robot_3,5,33,8500,end_service
robot_3,5,32,8516,end_service
robot_3,5,34,9107,arrival
robot_3,5,34,9107,join_queue
robot_3,5,34,9107,begin_service
robot_3,5,34,9167,end_service
robot_3,5,35,9353,arrival
robot_3,5,35,9353,join_queue
robot_3,5,35,9353,begin_service
robot_3,5,35,9413,end_service
robot_3,5,36,9653,arrival
robot_3,5,36,9653,join_queue
robot_3,5,36,9653,begin_service
robot_3,5,36,9713,end_service
robot_3,5,37,9736,arrival
robot_3,5,37,9736,join_queue
robot_3,5,37,9736,begin_service
robot_3,5,38,9748,arrival
robot_3,5,38,9748,join_queue
robot_3,5,38,9748,begin_service
robot_3,5,38,9808,end_service
robot_3,5,37,9809,end_service
robot_3,5,39,9986,arrival
robot_3,5,39,9986,join_queue
robot_3,5,39,9986,begin_service
robot_3,5,39,10046,end_service
robot_3,5,40,10084,arrival
robot_3,5,40,10084,join_queue
robot_3,5,40,10084,begin_service
robot_3,5,40,10144,end_service
robot_3,5,41,10213,arrival
robot_3,5,41,10213,join_queue
robot_3,5,41,10213,begin_service
robot_3,5,41,10295,end_service
robot_3,5,42,10404,arrival
robot_3,5,42,10404,join_queue
robot_3,5,42,10404,begin_service
robot_3,5,42,10464,end_service
robot_3,5,43,10537,arrival
robot_3,5,43,10537,join_queue
robot_3,5,43,10537,begin_service
robot_3,5,43,10597,end_service
robot_3,5,44,10671,arrival
robot_3,5,44,10671,join_queue
robot_3,5,44,10671,begin_service
robot_3,5,44,10731,end_service
robot_3,5,45,11397,arrival
robot_3,5,45,11397,join_queue
robot_3,5,45,11397,begin_service
robot_3,5,45,11457,end_service
robot_3,5,46,11583,arrival
robot_3,5,46,11583,join_queue
robot_3,5,46,11583,begin_service
robot_3,5,46,11643,end_service
robot_3,5,47,11651,arrival
robot_3,5,47,11651,join_queue
robot_3,5,47,11651,begin_service
robot_3,5,47,11716,end_service
robot_3,5,48,11834,arrival
robot_3,5,48,11834,join_queue
robot_3,5,48,11834,begin_service
robot_3,5,48,11999,end_service
robot_3,5,49,12348,arrival
robot_3,5,49,12348,join_queue
robot_3,5,49,12348,begin_service
robot_3,5,49,12408,end_service
robot_3,5,50,12747,arrival
robot_3,5,50,12747,join_queue
robot_3,5,50,12747,begin_service
robot_3,5,50,12807,end_service
robot_3,5,51,12862,arrival
robot_3,5,51,12862,join_queue
robot_3,5,51,12862,begin_service
robot_3,5,52,12871,arrival
robot_3,5,52,12871,join_queue
robot_3,5,52,12871,begin_service
robot_3,5,51,12922,end_service
robot_3,5,52,12931,end_service
robot_3,5,53,12944,arrival
robot_3,5,53,12944,join_queue
robot_3,5,53,12944,begin_service
robot_3,5,53,13006,end_service
robot_3,5,54,13405,arrival
robot_3,5,54,13405,join_queue
robot_3,5,54,13405,begin_service
robot_3,5,55,13407,arrival
robot_3,5,55,13407,join_queue
