barista_count_setting,interarrival_setting,caseid,time,activity
robot_3,8,1,832,arrival
robot_3,8,1,832,join_queue
robot_3,8,1,832,begin_service
robot_3,8,1,892,end_service
robot_3,8,2,950,arrival
robot_3,8,2,950,join_queue
robot_3,8,2,950,begin_service
robot_3,8,2,1010,end_service
robot_3,8,3,1329,arrival
robot_3,8,3,1329,join_queue
robot_3,8,3,1329,begin_service
robot_3,8,3,1389,end_service
robot_3,8,4,1428,arrival
robot_3,8,4,1428,join_queue
robot_3,8,4,1428,begin_service
robot_3,8,4,1489,end_service
robot_3,8,5,1875,arrival
robot_3,8,5,1875,join_queue
robot_3,8,5,1875,begin_service
robot_3,8,5,2055,end_service
robot_3,8,6,2371,arrival
robot_3,8,6,2371,join_queue
robot_3,8,6,2371,begin_service
robot_3,8,6,2431,end_service
robot_3,8,7,3079,arrival
robot_3,8,7,3079,join_queue
robot_3,8,7,3079,begin_service
robot_3,8,7,3139,end_service
robot_3,8,8,3337,arrival
robot_3,8,8,3337,join_queue
robot_3,8,8,3337,begin_service
robot_3,8,8,3397,end_service
robot_3,8,9,3556,arrival
robot_3,8,9,3556,join_queue
robot_3,8,9,3556,begin_service
robot_3,8,9,3616,end_service
robot_3,8,10,3973,arrival
robot_3,8,10,3973,join_queue
robot_3,8,10,3973,begin_service
robot_3,8,10,4145,end_service
robot_3,8,11,4162,arrival
robot_3,8,11,4162,join_queue
robot_3,8,11,4162,begin_service
robot_3,8,11,4222,end_service
robot_3,8,12,4249,arrival
robot_3,8,12,4249,join_queue
robot_3,8,12,4249,begin_service
robot_3,8,12,4332,end_service
robot_3,8,13,4633,arrival
robot_3,8,13,4633,join_queue
robot_3,8,13,4633,begin_service
robot_3,8,13,4693,end_service
robot_3,8,14,4908,arrival
robot_3,8,14,4908,join_queue
robot_3,8,14,4908,begin_service
robot_3,8,14,4977,end_service
robot_3,8,15,5873,arrival
robot_3,8,15,5873,join_queue
robot_3,8,15,5873,begin_service
robot_3,8,15,5933,end_service
robot_3,8,16,6191,arrival
robot_3,8,16,6191,join_queue
robot_3,8,16,6191,begin_service
robot_3,8,16,6293,end_service
robot_3,8,17,6610,arrival
robot_3,8,17,6610,join_queue
robot_3,8,17,6610,begin_service
robot_3,8,17,6790,end_service
robot_3,8,18,6988,arrival
robot_3,8,18,6988,join_queue
robot_3,8,18,6988,begin_service
robot_3,8,18,7100,end_service
robot_3,8,19,7720,arrival
robot_3,8,19,7720,join_queue
robot_3,8,19,7720,begin_service
robot_3,8,20,7766,arrival
robot_3,8,20,7766,join_queue
robot_3,8,20,7766,begin_service
robot_3,8,20,7826,end_service
robot_3,8,21,7887,arrival
robot_3,8,21,7887,join_queue
robot_3,8,21,7887,begin_service
robot_3,8,19,7900,end_service
robot_3,8,22,7919,arrival
robot_3,8,22,7919,join_queue
robot_3,8,22,7919,begin_service
robot_3,8,23,7926,arrival
robot_3,8,23,7926,join_queue
robot_3,8,23,7926,begin_service
robot_3,8,21,7947,end_service
robot_3,8,22,8010,end_service
robot_3,8,23,8057,end_service
robot_3,8,24,8435,arrival
robot_3,8,24,8435,join_queue
robot_3,8,24,8435,begin_service
robot_3,8,24,8495,end_service
robot_3,8,25,8573,arrival
robot_3,8,25,8573,join_queue
robot_3,8,25,8573,begin_service
robot_3,8,25,8633,end_service
robot_3,8,26,9700,arrival
robot_3,8,26,9700,join_queue
robot_3,8,26,9700,begin_service
robot_3,8,26,9761,end_service
robot_3,8,27,10117,arrival
robot_3,8,27,10117,join_queue
robot_3,8,27,10117,begin_service
robot_3,8,27,10180,end_service
robot_3,8,28,10953,arrival
robot_3,8,28,10953,join_queue
robot_3,8,28,10953,begin_service
robot_3,8,28,11013,end_service
robot_3,8,29,11486,arrival
robot_3,8,29,11486,join_queue
robot_3,8,29,11486,begin_service
robot_3,8,30,11511,arrival
robot_3,8,30,11511,join_queue
robot_3,8,30,11511,begin_service
robot_3,8,30,11571,end_service
robot_3,8,29,11624,end_service
robot_3,8,31,13325,arrival
robot_3,8,31,13325,join_queue
robot_3,8,31,13325,begin_service
robot_3,8,32,13337,arrival
robot_3,8,32,13337,join_queue
robot_3,8,32,13337,begin_service
robot_3,8,33,13355,arrival
robot_3,8,33,13355,join_queue
robot_3,8,33,13355,begin_service
robot_3,8,31,13410,end_service
robot_3,8,33,13508,end_service
robot_3,8,32,13517,end_service
robot_3,8,34,14570,arrival
robot_3,8,34,14570,join_queue
robot_3,8,34,14570,begin_service
robot_3,8,34,14630,end_service
robot_3,8,35,14963,arrival
robot_3,8,35,14963,join_queue
robot_3,8,35,14963,begin_service
robot_3,8,35,15023,end_service
robot_3,8,36,15444,arrival
robot_3,8,36,15444,join_queue
robot_3,8,36,15444,begin_service
robot_3,8,36,15504,end_service
robot_3,8,37,15577,arrival
robot_3,8,37,15577,join_queue
robot_3,8,37,15577,begin_service
robot_3,8,38,15597,arrival
robot_3,8,38,15597,join_queue
robot_3,8,38,15597,begin_service
robot_3,8,37,15650,end_service
robot_3,8,38,15657,end_service
robot_3,8,39,15978,arrival
robot_3,8,39,15978,join_queue
robot_3,8,39,15978,begin_service
robot_3,8,39,16038,end_service
robot_3,8,40,16135,arrival
robot_3,8,40,16135,join_queue
robot_3,8,40,16135,begin_service
robot_3,8,40,16195,end_service
robot_3,8,41,16342,arrival
robot_3,8,41,16342,join_queue
robot_3,8,41,16342,begin_service
robot_3,8,41,16424,end_service
robot_3,8,42,16647,arrival
robot_3,8,42,16647,join_queue
robot_3,8,42,16647,begin_service
robot_3,8,42,16707,end_service
robot_3,8,43,16860,arrival
robot_3,8,43,16860,join_queue
robot_3,8,43,16860,begin_service
robot_3,8,43,16920,end_service
robot_3,8,44,17075,arrival
robot_3,8,44,17075,join_queue
robot_3,8,44,17075,begin_service
robot_3,8,44,17135,end_service
robot_3,8,45,18236,arrival
robot_3,8,45,18236,join_queue
robot_3,8,45,18236,begin_service
robot_3,8,45,18296,end_service
robot_3,8,46,18533,arrival
robot_3,8,46,18533,join_queue
robot_3,8,46,18533,begin_service
robot_3,8,46,18593,end_service
robot_3,8,47,18642,arrival
robot_3,8,47,18642,join_queue
robot_3,8,47,18642,begin_service
robot_3,8,47,18707,end_service
robot_3,8,48,18935,arrival
robot_3,8,48,18935,join_queue
robot_3,8,48,18935,begin_service
robot_3,8,48,19100,end_service
robot_3,8,49,19757,arrival
robot_3,8,49,19757,join_queue
robot_3,8,49,19757,begin_service
robot_3,8,49,19817,end_service
robot_3,8,50,20395,arrival
robot_3,8,50,20395,join_queue
robot_3,8,50,20395,begin_service
robot_3,8,50,20455,end_service
robot_3,8,51,20579,arrival
robot_3,8,51,20579,join_queue
