barista_count_setting,interarrival_setting,caseid,time,activity
robot_3,6,1,624,arrival
robot_3,6,1,624,join_queue
robot_3,6,1,624,begin_service
robot_3,6,1,684,end_service
robot_3,6,2,713,arrival
robot_3,6,2,713,join_queue
robot_3,6,2,713,begin_service
robot_3,6,2,773,end_service
robot_3,6,3,997,arrival
robot_3,6,3,997,join_queue
robot_3,6,3,997,begin_service
robot_3,6,3,1057,end_service
robot_3,6,4,1072,arrival
robot_3,6,4,1072,join_queue
robot_3,6,4,1072,begin_service
robot_3,6,4,1133,end_service
robot_3,6,5,1407,arrival
robot_3,6,5,1407,join_queue
robot_3,6,5,1407,begin_service
robot_3,6,5,1587,end_service
robot_3,6,6,1779,arrival
robot_3,6,6,1779,join_queue
robot_3,6,6,1779,begin_service
robot_3,6,6,1839,end_service
robot_3,6,7,2310,arrival
robot_3,6,7,2310,join_queue
robot_3,6,7,2310,begin_service
robot_3,6,7,2370,end_service
robot_3,6,8,2503,arrival
robot_3,6,8,2503,join_queue
robot_3,6,8,2503,begin_service
robot_3,6,8,2563,end_service
robot_3,6,9,2667,arrival
robot_3,6,9,2667,join_queue
robot_3,6,9,2667,begin_service
robot_3,6,9,2727,end_service
robot_3,6,10,2980,arrival
robot_3,6,10,2980,join_queue
robot_3,6,10,2980,begin_service
robot_3,6,11,3122,arrival
robot_3,6,11,3122,join_queue
robot_3,6,11,3122,begin_service
robot_3,6,10,3152,end_service
robot_3,6,11,3182,end_service
robot_3,6,12,3187,arrival
robot_3,6,12,3187,join_queue
robot_3,6,12,3187,begin_service
robot_3,6,12,3270,end_service
robot_3,6,13,3475,arrival
robot_3,6,13,3475,join_queue
robot_3,6,13,3475,begin_service
robot_3,6,13,3535,end_service
robot_3,6,14,3681,arrival
robot_3,6,14,3681,join_queue
robot_3,6,14,3681,begin_service
robot_3,6,14,3750,end_service
robot_3,6,15,4405,arrival
robot_3,6,15,4405,join_queue
robot_3,6,15,4405,begin_service
robot_3,6,15,4465,end_service
robot_3,6,16,4644,arrival
robot_3,6,16,4644,join_queue
robot_3,6,16,4644,begin_service
robot_3,6,16,4746,end_service
robot_3,6,17,4958,arrival
robot_3,6,17,4958,join_queue
robot_3,6,17,4958,begin_service
robot_3,6,17,5138,end_service
robot_3,6,18,5241,arrival
robot_3,6,18,5241,join_queue
robot_3,6,18,5241,begin_service
robot_3,6,18,5353,end_service
robot_3,6,19,5790,arrival
robot_3,6,19,5790,join_queue
robot_3,6,19,5790,begin_service
