barista_count_setting,interarrival_setting,caseid,time,activity
robot_1,5,1,520,arrival
robot_1,5,1,520,join_queue
robot_1,5,1,520,begin_service
robot_1,5,1,580,end_service
robot_1,5,2,594,arrival
robot_1,5,2,594,join_queue
robot_1,5,2,594,begin_service
robot_1,5,2,654,end_service
robot_1,5,3,831,arrival
robot_1,5,3,831,join_queue
robot_1,5,3,831,begin_service
robot_1,5,3,891,end_service
robot_1,5,4,893,arrival
robot_1,5,4,893,join_queue
robot_1,5,4,893,begin_service
robot_1,5,4,954,end_service
robot_1,5,5,1172,arrival
robot_1,5,5,1172,join_queue
robot_1,5,5,1172,begin_service
robot_1,5,5,1352,end_service
robot_1,5,6,1482,arrival
robot_1,5,6,1482,join_queue
robot_1,5,6,1482,begin_service
robot_1,5,6,1542,end_service
robot_1,5,7,1924,arrival
robot_1,5,7,1924,join_queue
robot_1,5,7,1924,begin_service
robot_1,5,7,1984,end_service
robot_1,5,8,2085,arrival
robot_1,5,8,2085,join_queue
robot_1,5,8,2085,begin_service
robot_1,5,8,2145,end_service
robot_1,5,9,2222,arrival
robot_1,5,9,2222,join_queue
robot_1,5,9,2222,begin_service
robot_1,5,9,2282,end_service
robot_1,5,10,2483,arrival
robot_1,5,10,2483,join_queue
robot_1,5,10,2483,begin_service
robot_1,5,11,2601,arrival
robot_1,5,11,2601,join_queue
robot_1,5,10,2655,end_service
robot_1,5,12,2655,arrival
robot_1,5,12,2655,join_queue
robot_1,5,11,2655,begin_service
robot_1,5,11,2727,end_service
robot_1,5,12,2727,begin_service
robot_1,5,12,2810,end_service
robot_1,5,13,2853,arrival
robot_1,5,13,2853,join_queue
robot_1,5,13,2853,begin_service
robot_1,5,13,2913,end_service
robot_1,5,14,3025,arrival
robot_1,5,14,3025,join_queue
robot_1,5,14,3025,begin_service
robot_1,5,14,3094,end_service
robot_1,5,15,3628,arrival
robot_1,5,15,3628,join_queue
robot_1,5,15,3628,begin_service
robot_1,5,15,3688,end_service
robot_1,5,16,3827,arrival
robot_1,5,16,3827,join_queue
robot_1,5,16,3827,begin_service
robot_1,5,16,3929,end_service
robot_1,5,17,4089,arrival
robot_1,5,17,4089,join_queue
robot_1,5,17,4089,begin_service
robot_1,5,17,4269,end_service
robot_1,5,18,4325,arrival
robot_1,5,18,4325,join_queue
robot_1,5,18,4325,begin_service
robot_1,5,18,4437,end_service
robot_1,5,19,4782,arrival
robot_1,5,19,4782,join_queue
robot_1,5,19,4782,begin_service
robot_1,5,20,4811,arrival
robot_1,5,20,4811,join_queue
robot_1,5,21,4887,arrival
robot_1,5,21,4887,join_queue
robot_1,5,22,4908,arrival
robot_1,5,22,4908,join_queue
robot_1,5,23,4928,arrival
robot_1,5,23,4928,join_queue
robot_1,5,19,4962,end_service
robot_1,5,20,4962,begin_service
