barista_count_setting,interarrival_setting,caseid,time,activity
robot_3,1,1,104,arrival
robot_3,1,1,104,join_queue
robot_3,1,1,104,begin_service
robot_3,1,2,119,arrival
robot_3,1,2,119,join_queue
robot_3,1,2,119,begin_service
robot_3,1,1,164,end_service
robot_3,1,3,166,arrival
robot_3,1,3,166,join_queue
robot_3,1,3,166,begin_service
robot_3,1,4,178,arrival
robot_3,1,4,178,join_queue
robot_3,1,4,178,begin_service
robot_3,1,2,179,end_service
robot_3,1,3,226,end_service
robot_3,1,5,234,arrival
robot_3,1,5,234,join_queue
robot_3,1,5,234,begin_service
robot_3,1,4,239,end_service
robot_3,1,6,296,arrival
robot_3,1,6,296,join_queue
robot_3,1,6,296,begin_service
robot_3,1,6,356,end_service
robot_3,1,7,384,arrival
robot_3,1,7,384,join_queue
robot_3,1,7,384,begin_service
robot_3,1,5,414,end_service
robot_3,1,8,416,arrival
robot_3,1,8,416,join_queue
robot_3,1,8,416,begin_service
robot_3,1,9,443,arrival
robot_3,1,9,443,join_queue
robot_3,1,9,443,begin_service
robot_3,1,7,444,end_service
robot_3,1,8,476,end_service
robot_3,1,10,495,arrival
robot_3,1,10,495,join_queue
robot_3,1,10,495,begin_service
robot_3,1,9,503,end_service
robot_3,1,11,519,arrival
robot_3,1,11,519,join_queue
robot_3,1,11,519,begin_service
robot_3,1,12,530,arrival
robot_3,1,12,530,join_queue
robot_3,1,12,530,begin_service
robot_3,1,13,578,arrival
robot_3,1,13,578,join_queue
robot_3,1,11,579,end_service
robot_3,1,13,579,begin_service
robot_3,1,14,612,arrival
robot_3,1,14,612,join_queue
robot_3,1,12,613,end_service
robot_3,1,14,613,begin_service
robot_3,1,13,639,end_service
robot_3,1,10,667,end_service
robot_3,1,14,682,end_service
robot_3,1,15,733,arrival
robot_3,1,15,733,join_queue
robot_3,1,15,733,begin_service
robot_3,1,16,773,arrival
robot_3,1,16,773,join_queue
robot_3,1,16,773,begin_service
robot_3,1,15,793,end_service
robot_3,1,17,825,arrival
robot_3,1,17,825,join_queue
robot_3,1,17,825,begin_service
robot_3,1,18,872,arrival
robot_3,1,18,872,join_queue
robot_3,1,18,872,begin_service
robot_3,1,16,875,end_service
robot_3,1,19,963,arrival
robot_3,1,19,963,join_queue
robot_3,1,19,963,begin_service
robot_3,1,20,969,arrival
robot_3,1,20,969,join_queue
robot_3,1,18,984,end_service
robot_3,1,21,984,arrival
robot_3,1,21,984,join_queue
robot_3,1,20,984,begin_service
robot_3,1,22,988,arrival
robot_3,1,22,988,join_queue
robot_3,1,17,1005,end_service
robot_3,1,21,1005,begin_service
robot_3,1,23,1028,arrival
robot_3,1,23,1028,join_queue
robot_3,1,20,1044,end_service
robot_3,1,22,1044,begin_service
robot_3,1,21,1065,end_service
robot_3,1,23,1065,begin_service
robot_3,1,24,1089,arrival
robot_3,1,24,1089,join_queue
robot_3,1,25,1106,arrival
robot_3,1,25,1106,join_queue
robot_3,1,26,1116,arrival
robot_3,1,26,1116,join_queue
robot_3,1,22,1139,end_service
robot_3,1,24,1139,begin_service
robot_3,1,19,1143,end_service
robot_3,1,25,1143,begin_service
robot_3,1,23,1196,end_service
robot_3,1,26,1196,begin_service
robot_3,1,24,1199,end_service
robot_3,1,25,1221,end_service
robot_3,1,27,1257,arrival
robot_3,1,26,1257,end_service
robot_3,1,27,1257,join_queue
robot_3,1,27,1257,begin_service
robot_3,1,27,1320,end_service
robot_3,1,28,1361,arrival
robot_3,1,28,1361,join_queue
robot_3,1,28,1361,begin_service
robot_3,1,28,1421,end_service
robot_3,1,29,1428,arrival
robot_3,1,29,1428,join_queue
robot_3,1,29,1428,begin_service
robot_3,1,30,1431,arrival
robot_3,1,30,1431,join_queue
robot_3,1,30,1431,begin_service
robot_3,1,30,1491,end_service
robot_3,1,29,1566,end_service
robot_3,1,31,1658,arrival
robot_3,1,31,1658,join_queue
robot_3,1,31,1658,begin_service
robot_3,1,32,1660,arrival
robot_3,1,32,1660,join_queue
robot_3,1,32,1660,begin_service
robot_3,1,33,1662,arrival
robot_3,1,33,1662,join_queue
robot_3,1,33,1662,begin_service
robot_3,1,31,1743,end_service
robot_3,1,34,1814,arrival
robot_3,1,34,1814,join_queue
robot_3,1,34,1814,begin_service
robot_3,1,33,1815,end_service
robot_3,1,32,1840,end_service
robot_3,1,35,1863,arrival
robot_3,1,35,1863,join_queue
robot_3,1,35,1863,begin_service
robot_3,1,34,1874,end_service
robot_3,1,36,1923,arrival
robot_3,1,35,1923,end_service
robot_3,1,36,1923,join_queue
robot_3,1,36,1923,begin_service
robot_3,1,37,1940,arrival
robot_3,1,37,1940,join_queue
robot_3,1,37,1940,begin_service
robot_3,1,38,1942,arrival
robot_3,1,38,1942,join_queue
robot_3,1,38,1942,begin_service
robot_3,1,36,1983,end_service
robot_3,1,39,1990,arrival
robot_3,1,39,1990,join_queue
robot_3,1,39,1990,begin_service
robot_3,1,38,2002,end_service
robot_3,1,40,2010,arrival
robot_3,1,40,2010,join_queue
robot_3,1,40,2010,begin_service
robot_3,1,37,2013,end_service
robot_3,1,41,2036,arrival
robot_3,1,41,2036,join_queue
robot_3,1,41,2036,begin_service
robot_3,1,39,2050,end_service
