barista_count_setting,interarrival_setting,caseid,time,activity
robot_2,4,1,416,arrival
robot_2,4,1,416,join_queue
robot_2,4,1,416,begin_service
robot_2,4,2,475,arrival
robot_2,4,2,475,join_queue
robot_2,4,2,475,begin_service
robot_2,4,1,476,end_service
robot_2,4,2,535,end_service
robot_2,4,3,664,arrival
robot_2,4,3,664,join_queue
robot_2,4,3,664,begin_service
robot_2,4,4,714,arrival
robot_2,4,4,714,join_queue
robot_2,4,4,714,begin_service
robot_2,4,3,724,end_service
robot_2,4,4,775,end_service
robot_2,4,5,937,arrival
robot_2,4,5,937,join_queue
robot_2,4,5,937,begin_service
robot_2,4,5,1117,end_service
robot_2,4,6,1185,arrival
robot_2,4,6,1185,join_queue
robot_2,4,6,1185,begin_service
robot_2,4,6,1245,end_service
robot_2,4,7,1539,arrival
robot_2,4,7,1539,join_queue
robot_2,4,7,1539,begin_service
robot_2,4,7,1599,end_service
robot_2,4,8,1668,arrival
robot_2,4,8,1668,join_queue
robot_2,4,8,1668,begin_service
robot_2,4,8,1728,end_service
robot_2,4,9,1777,arrival
robot_2,4,9,1777,join_queue
robot_2,4,9,1777,begin_service
robot_2,4,9,1837,end_service
robot_2,4,10,1985,arrival
robot_2,4,10,1985,join_queue
robot_2,4,10,1985,begin_service
robot_2,4,11,2080,arrival
robot_2,4,11,2080,join_queue
robot_2,4,11,2080,begin_service
robot_2,4,12,2124,arrival
robot_2,4,12,2124,join_queue
robot_2,4,11,2140,end_service
robot_2,4,12,2140,begin_service
robot_2,4,10,2157,end_service
robot_2,4,12,2223,end_service
robot_2,4,13,2316,arrival
robot_2,4,13,2316,join_queue
robot_2,4,13,2316,begin_service
robot_2,4,13,2376,end_service
robot_2,4,14,2453,arrival
robot_2,4,14,2453,join_queue
robot_2,4,14,2453,begin_service
robot_2,4,14,2522,end_service
robot_2,4,15,2935,arrival
robot_2,4,15,2935,join_queue
robot_2,4,15,2935,begin_service
robot_2,4,15,2995,end_service
robot_2,4,16,3094,arrival
robot_2,4,16,3094,join_queue
robot_2,4,16,3094,begin_service
robot_2,4,16,3196,end_service
robot_2,4,17,3304,arrival
robot_2,4,17,3304,join_queue
robot_2,4,17,3304,begin_service
robot_2,4,17,3484,end_service
robot_2,4,18,3493,arrival
robot_2,4,18,3493,join_queue
robot_2,4,18,3493,begin_service
robot_2,4,18,3605,end_service
robot_2,4,19,3859,arrival
robot_2,4,19,3859,join_queue
robot_2,4,19,3859,begin_service
robot_2,4,20,3882,arrival
robot_2,4,20,3882,join_queue
robot_2,4,20,3882,begin_service
robot_2,4,20,3942,end_service
robot_2,4,21,3943,arrival
robot_2,4,21,3943,join_queue
robot_2,4,21,3943,begin_service
robot_2,4,22,3959,arrival
robot_2,4,22,3959,join_queue
robot_2,4,23,3963,arrival
robot_2,4,23,3963,join_queue
robot_2,4,21,4003,end_service
robot_2,4,22,4003,begin_service
robot_2,4,19,4039,end_service
robot_2,4,23,4039,begin_service
robot_2,4,22,4098,end_service
robot_2,4,23,4170,end_service
robot_2,4,24,4205,arrival
robot_2,4,24,4205,join_queue
robot_2,4,24,4205,begin_service
robot_2,4,24,4265,end_service
robot_2,4,25,4274,arrival
robot_2,4,25,4274,join_queue
robot_2,4,25,4274,begin_service
robot_2,4,25,4334,end_service
robot_2,4,26,4838,arrival
robot_2,4,26,4838,join_queue
robot_2,4,26,4838,begin_service
robot_2,4,26,4899,end_service
robot_2,4,27,5046,arrival
robot_2,4,27,5046,join_queue
robot_2,4,27,5046,begin_service
robot_2,4,27,5109,end_service
robot_2,4,28,5464,arrival
robot_2,4,28,5464,join_queue
robot_2,4,28,5464,begin_service
robot_2,4,28,5524,end_service
robot_2,4,29,5731,arrival
robot_2,4,29,5731,join_queue
robot_2,4,29,5731,begin_service
robot_2,4,30,5743,arrival
robot_2,4,30,5743,join_queue
robot_2,4,30,5743,begin_service
robot_2,4,30,5803,end_service
robot_2,4,29,5869,end_service
robot_2,4,31,6650,arrival
robot_2,4,31,6650,join_queue
robot_2,4,31,6650,begin_service
robot_2,4,32,6656,arrival
robot_2,4,32,6656,join_queue
robot_2,4,32,6656,begin_service
robot_2,4,33,6665,arrival
robot_2,4,33,6665,join_queue
robot_2,4,31,6735,end_service
robot_2,4,33,6735,begin_service
robot_2,4,32,6836,end_service
robot_2,4,33,6888,end_service
robot_2,4,34,7273,arrival
robot_2,4,34,7273,join_queue
robot_2,4,34,7273,begin_service
robot_2,4,34,7333,end_service
robot_2,4,35,7469,arrival
robot_2,4,35,7469,join_queue
robot_2,4,35,7469,begin_service
robot_2,4,35,7529,end_service
robot_2,4,36,7709,arrival
robot_2,4,36,7709,join_queue
robot_2,4,36,7709,begin_service
robot_2,4,36,7769,end_service
robot_2,4,37,7776,arrival
robot_2,4,37,7776,join_queue
robot_2,4,37,7776,begin_service
robot_2,4,38,7786,arrival
robot_2,4,38,7786,join_queue
robot_2,4,38,7786,begin_service
robot_2,4,38,7846,end_service
robot_2,4,37,7849,end_service
robot_2,4,39,7976,arrival
robot_2,4,39,7976,join_queue
robot_2,4,39,7976,begin_service
robot_2,4,39,8036,end_service
robot_2,4,40,8054,arrival
robot_2,4,40,8054,join_queue
robot_2,4,40,8054,begin_service
robot_2,4,40,8114,end_service
robot_2,4,41,8157,arrival
robot_2,4,41,8157,join_queue
robot_2,4,41,8157,begin_service
robot_2,4,41,8239,end_service
robot_2,4,42,8310,arrival
robot_2,4,42,8310,join_queue
robot_2,4,42,8310,begin_service
robot_2,4,42,8370,end_service
robot_2,4,43,8416,arrival
robot_2,4,43,8416,join_queue
robot_2,4,43,8416,begin_service
robot_2,4,43,8476,end_service
robot_2,4,44,8523,arrival
robot_2,4,44,8523,join_queue
robot_2,4,44,8523,begin_service
robot_2,4,44,8583,end_service
robot_2,4,45,9104,arrival
robot_2,4,45,9104,join_queue
robot_2,4,45,9104,begin_service
robot_2,4,45,9164,end_service
robot_2,4,46,9252,arrival
robot_2,4,46,9252,join_queue
robot_2,4,46,9252,begin_service
robot_2,4,47,9307,arrival
robot_2,4,47,9307,join_queue
robot_2,4,47,9307,begin_service
robot_2,4,46,9312,end_service
robot_2,4,47,9372,end_service
robot_2,4,48,9454,arrival
robot_2,4,48,9454,join_queue
robot_2,4,48,9454,begin_service
robot_2,4,48,9619,end_service
robot_2,4,49,9865,arrival
robot_2,4,49,9865,join_queue
robot_2,4,49,9865,begin_service
robot_2,4,49,9925,end_service
robot_2,4,50,10184,arrival
robot_2,4,50,10184,join_queue
robot_2,4,50,10184,begin_service
robot_2,4,50,10244,end_service
robot_2,4,51,10276,arrival
robot_2,4,51,10276,join_queue
robot_2,4,51,10276,begin_service
robot_2,4,52,10283,arrival
robot_2,4,52,10283,join_queue
robot_2,4,52,10283,begin_service
robot_2,4,51,10336,end_service
robot_2,4,53,10341,arrival
robot_2,4,53,10341,join_queue
robot_2,4,53,10341,begin_service
robot_2,4,52,10343,end_service
robot_2,4,53,10403,end_service
robot_2,4,54,10709,arrival
robot_2,4,54,10709,join_queue
robot_2,4,54,10709,begin_service
robot_2,4,55,10711,arrival
robot_2,4,55,10711,join_queue
robot_2,4,55,10711,begin_service
robot_2,4,56,10732,arrival
robot_2,4,56,10732,join_queue
robot_2,4,54,10769,end_service
robot_2,4,56,10769,begin_service
robot_2,4,55,10782,end_service
robot_2,4,56,10829,end_service
robot_2,4,57,11022,arrival
robot_2,4,57,11022,join_queue
robot_2,4,57,11022,begin_service
robot_2,4,57,11082,end_service
robot_2,4,58,11201,arrival
robot_2,4,58,11201,join_queue
robot_2,4,58,11201,begin_service
